time CaMKII* CaMKII6 CaMKII7 PP1 x y
10 0 62 38 0 7593 31880
15 0 74 26 0 7593 31880
20 0 79 21 0 7593 31880
25 0 82 18 0 7593 31880
30 0 87 13 0 7593 31880
35 0 91 9 0 7593 31880
40 0 90 10 0 7593 31880
45 0 89 11 0 7593 31880
50 0 93 7 0 7593 31880
55 0 94 6 0 7593 31880
60 0 96 4 0 7593 31880
65 0 94 6 0 7593 31880
70 0 91 9 0 7593 31880
75 0 90 10 0 7593 31880
80 0 91 9 0 7593 31880
85 0 90 10 1 7593 31880
90 0 86 14 0 7593 31880
95 0 86 14 0 7593 31880
100 0 86 14 0 7593 31880
105 0 85 15 0 7593 31880
110 0 87 13 0 7593 31880
115 0 89 11 0 7593 31880
120 0 94 6 0 7593 31880
125 0 94 6 0 7593 31880
130 0 90 10 0 7593 31880
135 0 93 7 0 7593 31880
140 0 87 13 0 7593 31880
145 0 87 13 0 7593 31880
150 0 88 12 0 7593 31880
155 0 89 11 0 7593 31880
160 0 90 10 0 7593 31880
165 0 89 11 0 7593 31880
170 0 92 8 0 7593 31880
175 0 91 9 0 7593 31880
180 0 88 12 1 7593 31880
185 0 95 5 0 7593 31880
190 0 93 7 1 7593 31880
195 0 91 9 0 7593 31880
200 0 95 5 0 7593 31880
205 0 97 3 1 7593 31880
210 0 93 7 0 7593 31880
215 0 88 12 0 7593 31880
220 0 89 11 0 7593 31880
225 0 88 12 0 7593 31880
230 0 90 10 0 7593 31880
235 0 94 6 0 7593 31880
240 0 92 8 1 7593 31880
245 0 94 6 0 7593 31880
250 0 91 9 0 7593 31880
255 0 91 9 0 7593 31880
260 0 90 10 0 7593 31880
265 0 89 11 0 7593 31880
270 0 87 13 0 7593 31880
275 0 90 10 0 7593 31880
280 0 87 13 0 7593 31880
285 0 90 10 0 7593 31880
290 0 92 8 0 7593 31880
295 0 84 16 0 7593 31880
300 0 91 9 0 7593 31880
305 0 90 10 0 7593 31880
310 0 89 11 0 7593 31880
315 0 90 10 0 7593 31880
320 0 89 11 0 7593 31880
325 0 90 10 2 7593 31880
330 0 91 9 0 7593 31880
335 0 93 7 0 7593 31880
340 0 87 13 0 7593 31880
345 0 90 10 0 7593 31880
350 0 95 5 0 7593 31880
355 0 96 4 0 7593 31880
360 0 92 8 0 7593 31880
365 0 91 9 0 7593 31880
370 0 89 11 1 7593 31880
375 0 89 11 0 7593 31880
380 0 87 13 1 7593 31880
385 0 85 15 0 7593 31880
390 0 87 13 0 7593 31880
395 0 92 8 0 7593 31880
400 0 93 7 0 7593 31880
405 0 89 11 0 7593 31880
410 0 90 10 0 7593 31880
415 0 92 8 0 7593 31880
420 0 91 9 0 7593 31880
425 0 89 11 0 7593 31880
430 0 90 10 0 7593 31880
435 0 89 11 0 7593 31880
440 0 93 7 0 7593 31880
445 0 92 8 0 7593 31880
450 0 95 5 0 7593 31880
455 0 93 7 0 7593 31880
460 0 91 9 0 7593 31880
465 0 92 8 0 7593 31880
470 0 90 10 0 7593 31880
475 0 90 10 1 7593 31880
480 0 90 10 0 7593 31880
485 0 90 10 0 7593 31880
490 0 90 10 0 7593 31880
495 0 92 8 0 7593 31880
500 0 91 9 1 7593 31880
505 76 99 1 1 7593 31880
510 96 92 8 0 7593 31880
515 97 94 6 0 7593 31880
520 96 92 8 0 7593 31880
525 97 94 6 0 7593 31880
530 95 97 3 0 7593 31880
535 94 94 6 0 7593 31880
