time CaMKII* CaMKII6 CaMKII7 PP1
1815 0 100 0.0 1
1820 0 100 0.0 1
1825 0 100 0.0 4
1830 0 100 0.0 1
1835 0 100 0.0 4
1840 0 100 0.0 1
1845 0 100 0.0 0
1850 0 100 0.0 1
1855 0 100 0.0 1
1860 0 100 0.0 2
1865 0 100 0.0 2
1870 0 100 0.0 1
1875 0 100 0.0 7
1880 0 100 0.0 5
1885 0 100 0.0 3
1890 0 100 0.0 1
1895 0 100 0.0 3
1900 0 100 0.0 1
1905 0 100 0.0 2
1910 0 100 0.0 0
1915 0 100 0.0 6
1920 0 100 0.0 0
1925 0 100 0.0 3
1930 0 100 0.0 5
1935 0 100 0.0 2
1940 0 100 0.0 4
1945 0 100 0.0 3
1950 0 100 0.0 6
1955 0 100 0.0 3
1960 0 100 0.0 2
1965 0 100 0.0 5
1970 0 100 0.0 0
1975 0 100 0.0 5
1980 0 100 0.0 8
1985 0 100 0.0 7
1990 0 100 0.0 5
1995 0 100 0.0 0
2000 0 100 0.0 2
2005 66 100 0.0 12
2010 68 100 0.0 0
2015 70 100 0.0 1
2020 65 100 0.0 1
2025 66 100 0.0 1
2030 64 100 0.0 1
2035 61 100 0.0 0
2040 63 100 0.0 1
2045 56 100 0.0 2
2050 49 100 0.0 1
2055 43 100 0.0 0
2060 42 100 0.0 0
2065 40 100 0.0 1
2070 40 100 0.0 0
2075 36 100 0.0 2
2080 32 100 0.0 1
2085 29 100 0.0 2
2090 27 100 0.0 1
2095 26 100 0.0 3
2100 22 100 0.0 2
2105 18 100 0.0 0
2110 15 100 0.0 1
2115 14 100 0.0 6
2120 13 100 0.0 1
2125 10 100 0.0 2
2130 9 100 0.0 2
2135 7 100 0.0 4
2140 7 100 0.0 5
2145 2 100 0.0 2
2150 2 100 0.0 1
2155 2 100 0.0 1
2160 0 100 0.0 5
2165 0 100 0.0 0
2170 0 100 0.0 3
2175 0 100 0.0 2
2180 0 100 0.0 1
2185 0 100 0.0 2
2190 0 100 0.0 3
2195 0 100 0.0 4
2200 0 100 0.0 3
2205 0 100 0.0 0
2210 0 100 0.0 7
2215 0 100 0.0 0
2220 0 100 0.0 1
2225 0 100 0.0 3
2230 0 100 0.0 4
2235 0 100 0.0 6
2240 0 100 0.0 1
2245 0 100 0.0 2
2250 0 100 0.0 3
2255 0 100 0.0 1
2260 0 100 0.0 1
2265 0 100 0.0 4
2270 0 100 0.0 5
2275 0 100 0.0 1
2280 0 100 0.0 1
2285 0 100 0.0 6
2290 0 100 0.0 3
2295 0 100 0.0 0
2300 0 100 0.0 4
2305 0 100 0.0 3
2310 0 100 0.0 0
2315 0 100 0.0 1
2320 0 100 0.0 5
2325 0 100 0.0 7
2330 0 100 0.0 5
2335 0 100 0.0 1
2340 0 100 0.0 5
2345 0 100 0.0 2
2350 0 100 0.0 1
2355 0 100 0.0 1
2360 0 100 0.0 3
2365 0 100 0.0 5
2370 0 100 0.0 3
2375 0 100 0.0 1
2380 0 100 0.0 3
2385 0 100 0.0 2
2390 0 100 0.0 2
2395 0 100 0.0 3
2400 0 100 0.0 2
2405 0 100 0.0 2
2410 0 100 0.0 5
2415 0 100 0.0 6
2420 0 100 0.0 2
2425 0 100 0.0 3
2430 0 100 0.0 5
2435 0 100 0.0 2
2440 0 100 0.0 4
2445 0 100 0.0 6
2450 0 100 0.0 2
2455 0 100 0.0 0
2460 0 100 0.0 7
2465 0 100 0.0 1
2470 0 100 0.0 4
2475 0 100 0.0 4
2480 0 100 0.0 3
2485 0 100 0.0 6
2490 0 100 0.0 1
2495 0 100 0.0 2
2500 0 100 0.0 1
2505 64 100 0.0 1
2510 77 100 0.0 0
2515 83 100 0.0 1
2520 72 100 0.0 0
2525 72 100 0.0 0
2530 67 100 0.0 1
2535 60 100 0.0 0
2540 59 100 0.0 1
2545 49 100 0.0 6
2550 37 100 0.0 1
2555 35 100 0.0 1
2560 29 100 0.0 2
2565 28 100 0.0 2
2570 24 100 0.0 0
2575 24 100 0.0 2
2580 25 100 0.0 2
2585 22 100 0.0 5
2590 15 100 0.0 2
2595 10 100 0.0 0
2600 7 100 0.0 4
2605 4 100 0.0 5
2610 4 100 0.0 1
2615 2 100 0.0 2
2620 0 100 0.0 2
2625 0 100 0.0 3
2630 0 100 0.0 2
2635 0 100 0.0 0
2640 0 100 0.0 0
2645 0 100 0.0 4
2650 0 100 0.0 2
2655 0 100 0.0 3
2660 0 100 0.0 2
2665 0 100 0.0 4
2670 0 100 0.0 1
2675 0 100 0.0 2
2680 0 100 0.0 2
2685 0 100 0.0 0
2690 0 100 0.0 2
2695 0 100 0.0 10
2700 0 100 0.0 1
2705 0 100 0.0 2
2710 0 100 0.0 5
2715 0 100 0.0 3
2720 0 100 0.0 3
2725 0 100 0.0 4
2730 0 100 0.0 7
2735 0 100 0.0 2
2740 0 100 0.0 9
2745 0 100 0.0 3
2750 0 100 0.0 2
2755 0 100 0.0 0
2760 0 100 0.0 4
2765 0 100 0.0 0
2770 0 100 0.0 2
2775 0 100 0.0 1
2780 0 100 0.0 1
2785 0 100 0.0 1
2790 0 100 0.0 3
2795 0 100 0.0 0
2800 0 100 0.0 2
2805 0 100 0.0 1
2810 0 100 0.0 2
2815 0 100 0.0 7
2820 0 100 0.0 1
2825 0 100 0.0 3
2830 0 100 0.0 5
2835 0 100 0.0 7
2840 0 100 0.0 2
2845 0 100 0.0 1
2850 0 100 0.0 4
2855 0 100 0.0 5
2860 0 100 0.0 3
2865 0 100 0.0 2
2870 0 100 0.0 8
2875 0 100 0.0 0
2880 0 100 0.0 4
2885 0 100 0.0 1
2890 0 100 0.0 4
