time,decay_suON_mean,decay_suON_std,decay_suOFF_mean,decay_suOFF_std
235.0,0.5128571428571429,0.0771604918115394,0.0007142857142857143,0.004573660169594894
240.0,0.49976190476190463,0.08276438431268365,0.0007142857142857143,0.004573660169594894
245.0,0.4892857142857144,0.07935432466814532,0.0002380952380952381,0.001524553389864962
250.0,0.47666666666666685,0.07833586622044807,0.0002380952380952381,0.001524553389864962
255.0,0.4638095238095237,0.07380645154896304,0.0002380952380952381,0.001524553389864962
260.0,0.4569047619047619,0.07284975063650151,0.0002380952380952381,0.001524553389864962
265.0,0.44666666666666655,0.07469514762931444,0.0002380952380952381,0.001524553389864962
270.0,0.433095238095238,0.07732085578438087,0.0002380952380952381,0.001524553389864962
275.0,0.4219047619047619,0.0726124118748072,0.0002380952380952381,0.001524553389864962
280.0,0.40928571428571425,0.07225592271466015,0.0,0.0
285.0,0.39809523809523817,0.06821667493530466,0.0,0.0
290.0,0.3888095238095238,0.07254563033515957,0.0,0.0
295.0,0.3788095238095238,0.07054894892917497,0.0,0.0
300.0,0.37,0.06813851438692468,0.0,0.0
305.0,0.36119047619047623,0.06768985226585476,0.0,0.0
310.0,0.35000000000000003,0.06535616704970214,0.0,0.0
315.0,0.339047619047619,0.06689755934794646,0.0,0.0
320.0,0.32999999999999996,0.06586421819239364,0.0,0.0
325.0,0.3207142857142857,0.06723777485422118,0.0,0.0
330.0,0.3152380952380953,0.06554671526542094,0.0,0.0
335.0,0.30714285714285705,0.06448645905428942,0.0,0.0
340.0,0.29952380952380936,0.06535443224494385,0.0,0.0
345.0,0.29190476190476183,0.062497165468603254,0.0,0.0
350.0,0.28142857142857136,0.06182045541309924,0.0,0.0
355.0,0.27380952380952384,0.05652443133609114,0.0,0.0
360.0,0.26904761904761904,0.05822000653553494,0.0,0.0
365.0,0.2597619047619048,0.05909991923441807,0.0,0.0
370.0,0.2530952380952381,0.059421340372041234,0.0,0.0
375.0,0.24333333333333332,0.058295906360675956,0.0,0.0
380.0,0.23476190476190484,0.057247919290036635,0.0,0.0
385.0,0.22500000000000006,0.05649483752226096,0.0,0.0
390.0,0.21809523809523806,0.05670466912992076,0.0,0.0
395.0,0.21428571428571433,0.056952062429432584,0.0,0.0
400.0,0.2033333333333333,0.05596200525129555,0.0,0.0
405.0,0.19857142857142857,0.05742786069211938,0.0,0.0
410.0,0.19047619047619047,0.05665065800283519,0.0,0.0
415.0,0.18404761904761907,0.057157240253345724,0.0,0.0
420.0,0.1790476190476191,0.05545523822608661,0.0,0.0
425.0,0.17380952380952386,0.055590011990523755,0.0,0.0
430.0,0.16714285714285712,0.052566769979926015,0.0,0.0
435.0,0.1619047619047619,0.05229213248837157,0.0,0.0
440.0,0.15666666666666668,0.05092789798971476,0.0,0.0
445.0,0.1507142857142857,0.050868310705326235,0.0,0.0
450.0,0.14404761904761904,0.04990751082941534,0.0,0.0
455.0,0.13976190476190473,0.04692892778488071,0.0,0.0
460.0,0.13476190476190478,0.04473403387632366,0.0,0.0
465.0,0.12976190476190472,0.04410421075017317,0.0,0.0
470.0,0.12547619047619044,0.0443042715855438,0.0,0.0
475.0,0.12142857142857141,0.04172309104717209,0.0,0.0
480.0,0.115,0.0410719461665108,0.0,0.0
485.0,0.11023809523809522,0.03955033533288068,0.0,0.0
490.0,0.10666666666666667,0.03980109275041308,0.0,0.0
495.0,0.10190476190476189,0.038621366849507836,0.0,0.0
500.0,0.09928571428571427,0.0387539771933065,0.0,0.0
505.0,0.09595238095238094,0.03836289897988145,0.0,0.0
510.0,0.09095238095238097,0.03544341726843504,0.0,0.0
515.0,0.08952380952380952,0.03670684255352718,0.0,0.0
520.0,0.08547619047619046,0.035402608254220674,0.0,0.0
525.0,0.08285714285714285,0.03711537444790452,0.0,0.0
530.0,0.08047619047619045,0.03670684255352718,0.0,0.0
535.0,0.0764285714285714,0.0363069866404741,0.0,0.0
540.0,0.07166666666666666,0.03578485092263981,0.0,0.0
545.0,0.0688095238095238,0.035603797346456294,0.0,0.0
550.0,0.06642857142857143,0.034213714082112115,0.0,0.0
555.0,0.06166666666666668,0.03184162195757134,0.0,0.0
560.0,0.05809523809523812,0.03179084139138004,0.0,0.0
565.0,0.05571428571428573,0.02961200344960333,0.0,0.0
570.0,0.05190476190476192,0.026116779430099213,0.0,0.0
575.0,0.05166666666666669,0.026450012752419885,0.0,0.0
580.0,0.04833333333333335,0.02645001275241989,0.0,0.0
585.0,0.04714285714285717,0.02666241462698937,0.0,0.0
590.0,0.045000000000000026,0.025095057377139122,0.0,0.0
595.0,0.04261904761904764,0.02420739003747211,0.0,0.0
600.0,0.040952380952380976,0.023483481916072288,0.0,0.0
605.0,0.03857142857142859,0.023255457994428148,0.0,0.0
610.0,0.036904761904761926,0.022833569192882826,0.0,0.0
615.0,0.035238095238095256,0.022597734319437467,0.0,0.0
620.0,0.03404761904761907,0.02149856294306157,0.0,0.0
625.0,0.03214285714285716,0.01896559721050251,0.0,0.0
630.0,0.030476190476190487,0.01938978387762127,0.0,0.0
635.0,0.029761904761904774,0.019455455256277728,0.0,0.0
640.0,0.02809523809523811,0.018418171053155918,0.0,0.0
645.0,0.02666666666666668,0.017136242109949122,0.0,0.0
650.0,0.02547619047619049,0.017348305935187495,0.0,0.0
655.0,0.02285714285714286,0.015779087167410374,0.0,0.0
660.0,0.02166666666666667,0.014946996300685246,0.0,0.0
665.0,0.020714285714285723,0.014208122616986372,0.0,0.0
670.0,0.020476190476190485,0.015111077764402316,0.0,0.0
675.0,0.019285714285714295,0.014374722712498645,0.0,0.0
680.0,0.0180952380952381,0.014514048242026827,0.0,0.0
685.0,0.0180952380952381,0.01515602901222814,0.0,0.0
690.0,0.017142857142857147,0.0153197218496623,0.0,0.0
695.0,0.016666666666666673,0.014253932901995963,0.0,0.0
700.0,0.014761904761904768,0.01313629926107974,0.0,0.0
705.0,0.01404761904761905,0.01310389324363525,0.0,0.0
710.0,0.012619047619047625,0.011559272470417485,0.0,0.0
715.0,0.01166666666666667,0.010892694508283687,0.0,0.0
720.0,0.011190476190476195,0.010048070402861518,0.0,0.0
725.0,0.010952380952380956,0.01042193744201871,0.0,0.0
730.0,0.010000000000000004,0.010000000000000004,0.0,0.0
735.0,0.00928571428571429,0.009854381945988037,0.0,0.0
740.0,0.008571428571428574,0.009404008408634047,0.0,0.0
745.0,0.008809523809523812,0.009808252344783797,0.0,0.0
750.0,0.00785714285714286,0.00887364054932582,0.0,0.0
755.0,0.008095238095238096,0.009816918156232523,0.0,0.0
760.0,0.007619047619047621,0.009712418121129112,0.0,0.0
765.0,0.007380952380952384,0.009273496235309741,0.0,0.0
770.0,0.007142857142857145,0.009828460685976332,0.0,0.0
775.0,0.007380952380952384,0.009773512262749428,0.0,0.0
780.0,0.006904761904761907,0.009125603760350853,0.0,0.0
785.0,0.006666666666666669,0.009172076325837249,0.0,0.0
790.0,0.006666666666666669,0.009172076325837249,0.0,0.0
795.0,0.006190476190476192,0.009245946589975046,0.0,0.0
800.0,0.005714285714285715,0.008491692619108102,0.0,0.0
805.0,0.005,0.007943251103624894,0.0,0.0
810.0,0.005,0.007943251103624894,0.0,0.0
815.0,0.004047619047619048,0.006921162787499348,0.0,0.0
820.0,0.004285714285714287,0.007911070345636262,0.0,0.0
825.0,0.0038095238095238104,0.007544275960835649,0.0,0.0
830.0,0.003333333333333333,0.006424160744396207,0.0,0.0
835.0,0.003333333333333333,0.006424160744396207,0.0,0.0
840.0,0.003333333333333333,0.006424160744396207,0.0,0.0
845.0,0.0030952380952380945,0.006357633296580331,0.0,0.0
850.0,0.0035714285714285718,0.006838765055402412,0.0,0.0
855.0,0.0030952380952380945,0.006357633296580331,0.0,0.0
860.0,0.0028571428571428567,0.006281383789653768,0.0,0.0
865.0,0.0030952380952380945,0.006357633296580331,0.0,0.0
870.0,0.0023809523809523803,0.005259695722470124,0.0,0.0
875.0,0.002142857142857143,0.004647433641891223,0.0,0.0
880.0,0.0016666666666666668,0.0043186564636231075,0.0,0.0
885.0,0.0016666666666666668,0.0043186564636231075,0.0,0.0
890.0,0.0016666666666666668,0.0043186564636231075,0.0,0.0
895.0,0.0014285714285714288,0.004123930494211612,0.0,0.0
900.0,0.0019047619047619048,0.0044923719676460035,0.0,0.0
905.0,0.0016666666666666668,0.0043186564636231075,0.0,0.0
910.0,0.0016666666666666668,0.0043186564636231075,0.0,0.0
915.0,0.0016666666666666668,0.0043186564636231075,0.0,0.0
920.0,0.0016666666666666668,0.0043186564636231075,0.0,0.0
925.0,0.0016666666666666668,0.0043186564636231075,0.0,0.0
930.0,0.0016666666666666668,0.0043186564636231075,0.0,0.0
935.0,0.0016666666666666668,0.0043186564636231075,0.0,0.0
940.0,0.0016666666666666668,0.0043186564636231075,0.0,0.0
945.0,0.0014285714285714288,0.0034992710611188253,0.0,0.0
950.0,0.0011904761904761906,0.0032384453592227223,0.0,0.0
955.0,0.0009523809523809524,0.002935435239509037,0.0,0.0
960.0,0.0009523809523809524,0.002935435239509037,0.0,0.0
965.0,0.0009523809523809524,0.002935435239509037,0.0,0.0
970.0,0.0004761904761904762,0.0021295885499998,0.0,0.0
975.0,0.0007142857142857143,0.002575393768188563,0.0,0.0
980.0,0.0007142857142857143,0.002575393768188563,0.0,0.0
