time,mean_camkii_0.0,std_camkii_0.0,mean_camkii_1e-20,std_camkii_1e-20,mean_camkii_1e-15,std_camkii_1e-15,mean_camkii_1e-14,std_camkii_1e-14,mean_camkii_1e-13,std_camkii_1e-13,mean_camkii_1e-12,std_camkii_1e-12
12122,1.2,0.7483314773547882,0.6,0.48989794855663565,5.1,1.813835714721706,3.0,3.0,2.9,2.913760456866693,4.6,1.8
12242,1.2,0.7483314773547882,0.6,0.48989794855663565,5.3,1.7916472867168922,3.0,3.0,2.9,2.913760456866693,4.7,1.7916472867168918
12362,1.2,0.7483314773547882,0.6,0.48989794855663565,5.2,1.7776388834631178,3.0,3.0,3.0,3.0,4.6,1.8547236990991407
12482,1.2,0.7483314773547882,0.6,0.48989794855663565,5.2,1.7776388834631178,2.9,2.913760456866693,3.0,3.0,4.7,1.7916472867168918
12602,1.2,0.7483314773547882,0.6,0.48989794855663565,5.2,1.7776388834631178,2.9,2.913760456866693,3.0,3.0,4.9,1.8138357147217055
12722,1.2,0.7483314773547882,0.6,0.48989794855663565,5.2,1.7776388834631178,2.9,2.913760456866693,3.0,3.0,4.8,1.8330302779823358
12842,1.2,0.7483314773547882,0.6,0.48989794855663565,5.2,1.7776388834631178,2.9,2.913760456866693,3.0,3.0,4.9,1.8138357147217055
12962,1.2,0.7483314773547882,0.6,0.48989794855663565,5.2,1.7776388834631178,3.0,3.0,3.0,3.0,5.0,1.8439088914585775
13082,1.2,0.7483314773547882,0.7,0.6403124237432849,5.3,1.7916472867168922,3.0,3.0,3.0,3.0,5.0,1.8439088914585775
13202,1.2,0.7483314773547882,0.7,0.6403124237432849,5.3,1.7916472867168922,3.0,3.0,3.0,3.0,5.2,1.7776388834631178
13322,1.2,0.7483314773547882,0.8,0.7483314773547882,5.4,1.8,3.0,3.0,3.0,3.0,5.2,1.7776388834631178
13442,1.2,0.7483314773547882,0.8,0.7483314773547882,5.4,1.8,3.0,3.0,3.0,3.0,5.2,1.7776388834631178
13562,1.2,0.7483314773547882,0.8,0.7483314773547882,5.4,1.8,3.0,3.0,3.0,3.0,5.3,1.7916472867168918
13682,1.2,0.7483314773547882,0.8,0.7483314773547882,5.4,1.8,3.0,3.0,3.0,3.0,5.3,1.7916472867168918
13802,1.3,0.6403124237432848,0.8,0.7483314773547882,5.4,1.8,3.1,2.913760456866693,3.0,3.0,5.3,1.7916472867168918
13922,1.3,0.6403124237432848,0.8,0.7483314773547882,5.4,1.8,3.1,2.913760456866693,3.0,3.0,5.4,1.8
14042,1.3,0.6403124237432848,0.8,0.7483314773547882,5.4,1.8,3.1,2.913760456866693,3.0,3.0,5.4,1.8
14162,1.3,0.6403124237432848,0.8,0.7483314773547882,5.4,1.8,3.1,2.913760456866693,3.0,3.0,5.4,1.8
14282,1.3,0.6403124237432848,0.8,0.7483314773547882,5.4,1.8,3.1,2.913760456866693,3.0,3.0,5.4,1.8
14402,1.3,0.6403124237432848,0.8,0.7483314773547882,5.4,1.8,3.1,2.913760456866693,3.0,3.0,5.4,1.8
14522,1.3,0.6403124237432848,0.8,0.7483314773547882,5.4,1.8,3.1,2.913760456866693,3.0,3.0,5.4,1.8
