time CaMKII* CaMKII6 CaMKII7 PP1
120 0 12 0.0 0
180 0 12 0.0 0
240 0 12 0.0 0
300 0 12 0.0 0
360 0 12 0.0 0
420 0 12 0.0 0
480 0 12 0.0 0
540 0 12 0.0 0
600 0 12 0.0 0
660 0 12 0.0 0
720 0 12 0.0 0
780 0 12 0.0 0
840 0 12 0.0 0
900 0 12 0.0 0
960 0 12 0.0 0
1020 0 12 0.0 0
1080 0 12 0.0 0
1140 0 12 0.0 0
1200 0 12 0.0 0
1260 0 12 0.0 0
1320 0 12 0.0 0
1380 0 12 0.0 0
1440 0 12 0.0 0
1500 0 12 0.0 0
1560 0 12 0.0 0
1620 0 12 0.0 0
1680 0 12 0.0 0
1740 0 12 0.0 0
1800 0 12 0.0 0
1860 0 12 0.0 0
1920 0 12 0.0 0
1980 0 12 0.0 0
2040 0 12 0.0 0
2100 0 12 0.0 0
2160 0 12 0.0 0
2220 0 12 0.0 0
2280 1 12 0.0 0
2340 0 12 0.0 0
2400 1 12 0.0 0
2460 0 12 0.0 0
2520 0 12 0.0 0
2580 0 12 0.0 0
2640 0 12 0.0 0
2700 0 12 0.0 0
2760 0 12 0.0 0
2820 0 12 0.0 0
2880 0 12 0.0 0
2940 0 12 0.0 0
3000 0 12 0.0 0
3060 0 12 0.0 0
3120 0 12 0.0 0
3180 0 12 0.0 0
3240 0 12 0.0 0
3300 0 12 0.0 0
3360 0 12 0.0 0
3420 1 12 0.0 0
3480 1 12 0.0 0
3540 1 12 0.0 0
3600 1 12 0.0 0
3660 1 12 0.0 0
3720 1 12 0.0 0
3780 2 12 0.0 0
3840 2 12 0.0 0
3900 2 12 0.0 0
3960 2 12 0.0 0
4020 2 12 0.0 0
4080 2 12 0.0 0
4140 1 12 0.0 0
4200 1 12 0.0 0
4260 1 12 0.0 0
4320 1 12 0.0 0
4380 1 12 0.0 0
4440 2 12 0.0 0
4500 1 12 0.0 0
4560 1 12 0.0 0
4620 0 12 0.0 0
4680 0 12 0.0 0
4740 0 12 0.0 0
4800 0 12 0.0 0
4860 0 12 0.0 0
4920 0 12 0.0 0
4980 0 12 0.0 0
5040 0 12 0.0 0
5100 0 12 0.0 0
5160 0 12 0.0 0
5220 0 12 0.0 0
5280 0 12 0.0 0
5340 0 12 0.0 0
5400 0 12 0.0 0
5460 0 12 0.0 0
5520 0 12 0.0 0
5580 0 12 0.0 0
5640 0 12 0.0 0
5700 0 12 0.0 0
5760 0 12 0.0 0
5820 0 12 0.0 0
5880 0 12 0.0 0
5940 0 12 0.0 0
6000 0 12 0.0 0
6060 0 12 0.0 0
6120 0 12 0.0 0
6180 0 12 0.0 0
6240 0 12 0.0 0
6300 0 12 0.0 0
6360 0 12 0.0 0
6420 0 12 0.0 0
6480 0 12 0.0 0
6540 0 12 0.0 0
6600 0 12 0.0 0
6660 0 12 0.0 0
6720 0 12 0.0 0
6780 0 12 0.0 0
6840 0 12 0.0 0
6900 0 12 0.0 0
6960 0 12 0.0 0
7020 0 12 0.0 0
7080 0 12 0.0 0
7140 0 12 0.0 0
7200 0 12 0.0 0
7260 0 12 0.0 0
7320 0 12 0.0 0
7380 0 12 0.0 0
7440 0 12 0.0 0
7500 0 12 0.0 0
7560 1 12 0.0 0
7620 1 12 0.0 0
7680 1 12 0.0 0
7740 1 12 0.0 0
7800 1 12 0.0 0
7860 1 12 0.0 0
7920 0 12 0.0 0
7980 0 12 0.0 0
8040 1 12 0.0 0
8100 1 12 0.0 0
8160 1 12 0.0 0
8220 1 12 0.0 0
8280 1 12 0.0 0
8340 1 12 0.0 0
8400 1 12 0.0 0
8460 1 12 0.0 0
8520 1 12 0.0 0
8580 1 12 0.0 0
8640 0 12 0.0 0
8700 0 12 0.0 0
8760 1 12 0.0 0
8820 1 12 0.0 0
8880 1 12 0.0 0
8940 1 12 0.0 0
9000 1 12 0.0 0
9060 1 12 0.0 0
9120 1 12 0.0 0
9180 2 12 0.0 0
9240 2 12 0.0 0
9300 2 12 0.0 0
9360 2 12 0.0 0
9420 2 12 0.0 0
9480 2 12 0.0 0
9540 2 12 0.0 0
9600 2 12 0.0 0
9660 2 12 0.0 0
9720 2 12 0.0 0
9780 2 12 0.0 0
9840 2 12 0.0 0
9900 2 12 0.0 0
9960 2 12 0.0 0
10020 2 12 0.0 0
10080 2 12 0.0 0
10140 2 12 0.0 0
10200 2 12 0.0 0
10260 3 12 0.0 0
10320 3 12 0.0 0
10380 3 12 0.0 0
10440 4 12 0.0 0
10500 3 12 0.0 0
10560 3 12 0.0 0
10620 3 12 0.0 0
10680 3 12 0.0 0
10740 3 12 0.0 0
10800 2 12 0.0 0
10860 2 12 0.0 0
10920 3 12 0.0 0
10980 3 12 0.0 0
11040 3 12 0.0 0
11100 3 12 0.0 0
11160 3 12 0.0 0
11220 4 12 0.0 0
11280 4 12 0.0 0
11340 4 12 0.0 0
11400 4 12 0.0 0
11460 3 12 0.0 0
11520 3 12 0.0 0
11580 3 12 0.0 0
11640 3 12 0.0 0
11700 3 12 0.0 0
11760 3 12 0.0 0
11820 3 12 0.0 0
11880 4 12 0.0 0
11940 5 12 0.0 0
12000 4 12 0.0 0
12060 4 12 0.0 0
12120 4 12 0.0 0
12180 4 12 0.0 0
12240 4 12 0.0 0
12300 4 12 0.0 0
12360 5 12 0.0 0
12420 5 12 0.0 0
12480 5 12 0.0 0
12540 5 12 0.0 0
12600 5 12 0.0 0
12660 5 12 0.0 0
12720 5 12 0.0 0
12780 5 12 0.0 0
12840 5 12 0.0 0
12900 5 12 0.0 0
12960 5 12 0.0 0
13020 5 12 0.0 0
13080 5 12 0.0 0
13140 5 12 0.0 0
13200 5 12 0.0 0
13260 5 12 0.0 0
13320 5 12 0.0 0
13380 5 12 0.0 0
13440 5 12 0.0 0
13500 5 12 0.0 0
13560 5 12 0.0 0
13620 5 12 0.0 0
13680 5 12 0.0 0
13740 5 12 0.0 0
13800 5 12 0.0 0
13860 5 12 0.0 0
13920 5 12 0.0 0
13980 5 12 0.0 0
14040 5 12 0.0 0
14100 5 12 0.0 0
14160 5 12 0.0 0
14220 5 12 0.0 0
14280 5 12 0.0 0
14340 5 12 0.0 0
14400 5 12 0.0 0
14460 5 12 0.0 0
14520 5 12 0.0 0
14580 5 12 0.0 0
14640 5 12 0.0 0
14700 5 12 0.0 0
14760 5 12 0.0 0
14820 5 12 0.0 0
14880 5 12 0.0 0
14940 5 12 0.0 0
15000 5 12 0.0 0
15060 5 12 0.0 0
15120 5 12 0.0 0
15180 5 12 0.0 0
15240 5 12 0.0 0
15300 5 12 0.0 0
15360 5 12 0.0 0
15420 5 12 0.0 0
15480 5 12 0.0 0
15540 5 12 0.0 0
15600 5 12 0.0 0
15660 5 12 0.0 0
15720 5 12 0.0 0
15780 5 12 0.0 0
15840 5 12 0.0 0
15900 5 12 0.0 0
15960 5 12 0.0 0
16020 5 12 0.0 0
16080 5 12 0.0 0
16140 5 12 0.0 0
