time,colocalization_perc,colocalization,all_camkii
0.0,0.0,0.0,0.008
0.016666666666666666,0.028707915419639327,2.2966332335711466e-06,0.008000000000000002
0.03333333333333333,0.09844921979397238,7.875937583517792e-06,0.008000000000000002
0.05,0.18498812011788895,1.4799049609431118e-05,0.008
0.06666666666666667,0.2770109871984986,2.2160878975879896e-05,0.008000000000000002
0.08333333333333333,0.37059069560935165,2.9647255648748145e-05,0.008000000000000004
0.1,0.4645130238590935,3.7161041908727464e-05,0.007999999999999997
0.11666666666666667,0.5584337051250459,4.46746964100037e-05,0.008000000000000005
0.13333333333333333,0.6522656112725506,5.218124890180403e-05,0.007999999999999997
0.15,0.7459913231784915,5.967930585427933e-05,0.008000000000000002
0.16666666666666666,0.8396098024544995,6.716878419635993e-05,0.007999999999999997
0.18333333333333332,0.9331226588893544,7.464981271114833e-05,0.007999999999999998
0.2,1.0265312537673434,8.212250030138746e-05,0.007999999999999998
0.21666666666666667,1.1198364155377665,8.958691324302128e-05,0.007999999999999997
0.23333333333333334,1.213038617401418,9.704308939211341e-05,0.007999999999999997
0.25,1.3061381444163667,0.00010449105155330927,0.007999999999999995
0.26666666666666666,1.3991351916587595,0.00011193081533270063,0.00799999999999999
0.2833333333333333,1.4920299135544537,0.00011936239308435619,0.007999999999999993
0.3,1.5848224467904992,0.00012678579574323988,0.007999999999999997
0.31666666666666665,1.6775129204599282,0.00013420103363679422,0.007999999999999998
0.3333333333333333,1.7701014604120713,0.0001416081168329656,0.007999999999999995
0.35,1.8625881910757307,0.00014900705528605833,0.007999999999999993
0.36666666666666664,1.954973236210206,0.00015639785889681642,0.007999999999999997
0.38333333333333336,2.0472567192105853,0.00016378053753684683,0.008
0.4,2.1394387632306064,0.00017115510105844843,0.007999999999999997
0.4166666666666667,2.2315194912317136,0.00017852155929853707,0.007999999999999998
0.43333333333333335,2.323499026002622,0.00018587992208020967,0.007999999999999997
0.45,2.415377490167114,0.00019323019921336896,0.007999999999999993
0.4666666666666667,2.5071550061872294,0.0002005724004949782,0.007999999999999993
0.48333333333333334,2.5988316963646536,0.00020790653570917217,0.007999999999999995
0.5,2.690407682841369,0.00021523261462730938,0.007999999999999995
0.5166666666666667,2.78188308760006,0.00022255064700800472,0.007999999999999997
0.5333333333333333,2.873258032464393,0.00022986064259715116,0.00799999999999999
0.55,2.9645326390992586,0.00023716261112794032,0.007999999999999988
0.5666666666666667,3.055707029011005,0.0002444565623208803,0.007999999999999997
0.5833333333333334,3.146781323547671,0.0002517425058838134,0.007999999999999991
0.6,3.23775564389918,0.0002590204515119342,0.007999999999999993
0.6166666666666667,3.328630111097589,0.00026629040888780683,0.007999999999999991
0.6333333333333333,3.419404846017272,0.0002735523876813815,0.007999999999999993
0.65,3.510079969375176,0.0002808063975500137,0.00799999999999999
0.6666666666666666,3.600655601731008,0.0002880524481384802,0.007999999999999988
0.6833333333333333,3.691131863487463,0.00029529054907899665,0.00799999999999999
0.7,3.781508874890452,0.00030252070999123564,0.007999999999999986
0.7166666666666667,3.871786756029294,0.0003097429404823431,0.00799999999999999
0.7333333333333333,3.96196562683695,0.00031695725014695565,0.007999999999999991
0.75,4.052045607090243,0.00032416364856721895,0.00799999999999999
0.7666666666666667,4.142026816410045,0.0003313621453128032,0.007999999999999991
0.7833333333333333,4.231909374261526,0.00033855274994092175,0.007999999999999993
0.8,4.321693399954353,0.0003457354719963478,0.00799999999999999
0.8166666666666667,4.4113790126428984,0.0003529103210114314,0.00799999999999999
0.8333333333333334,4.500966331326466,0.00036007730650611675,0.00799999999999999
0.85,4.590455474849494,0.0003672364379879593,0.007999999999999993
0.8666666666666667,4.679846561901787,0.0003743877249521427,0.007999999999999995
0.8833333333333333,4.769139711018703,0.00038153117688149605,0.007999999999999997
0.9,4.858335040581385,0.0003886668032465107,0.007999999999999998
0.9166666666666666,4.947432668816978,0.00039579461350535794,0.007999999999999993
0.9333333333333333,5.036432713798812,0.00040291461710390464,0.007999999999999993
0.95,5.125335293446644,0.00041002682347573136,0.007999999999999997
0.9666666666666667,5.214140525526865,0.0004171312420421491,0.007999999999999997
0.9833333333333333,5.302848527652696,0.0004242278822122155,0.007999999999999997
1.0,5.391459417284412,0.00043131675338275283,0.007999999999999998
1.0166666666666666,5.479973311729553,0.00043839786493836397,0.007999999999999995
1.0333333333333334,5.568390328143121,0.00044547122625144934,0.007999999999999995
1.05,5.656710583527809,0.00045253684668222457,0.007999999999999998
1.0666666666666667,5.7449341947342,0.00045959473557873585,0.007999999999999998
1.0833333333333333,5.833061278460969,0.00046664490227687734,0.007999999999999997
1.1,5.921091951255112,0.00047368735610040874,0.007999999999999997
1.1166666666666667,6.009026329512147,0.00048072210636097157,0.007999999999999997
1.1333333333333333,6.096864529476309,0.00048774916235810466,0.007999999999999998
1.15,6.184606667240775,0.0004947685333792618,0.007999999999999997
1.1666666666666667,6.272252858747872,0.0005017802286998296,0.007999999999999998
1.1833333333333333,6.359803219789264,0.000508784257583141,0.007999999999999997
1.2,6.447257866006181,0.0005157806292804945,0.008000000000000002
1.2166666666666666,6.534616912889625,0.0005227693530311701,0.008000000000000002
1.2333333333333334,6.621880475780569,0.0005297504380624454,0.007999999999999998
1.25,6.709048669870153,0.0005367238935896125,0.008000000000000004
1.2666666666666666,6.79612161019992,0.0005436897288159936,0.008
1.2833333333333334,6.883099411661995,0.0005506479529329596,0.008
1.3,6.9699821889993006,0.0005575985751199442,0.008000000000000002
1.3166666666666667,7.056770056805761,0.0005645416045444612,0.008000000000000004
1.3333333333333333,7.143463129526527,0.000571477050362122,0.007999999999999997
1.35,7.230061521458127,0.0005784049217166501,0.007999999999999998
1.3666666666666667,7.316565346748725,0.0005853252277398985,0.008000000000000007
1.3833333333333333,7.4029747193983155,0.0005922379775518659,0.008000000000000009
1.4,7.489289753258903,0.0005991431802607127,0.008000000000000007
1.4166666666666667,7.575510562034717,0.0006060408449627781,0.00800000000000001
1.4333333333333333,7.661637259282439,0.0006129309807425956,0.008000000000000005
1.45,7.747669958411357,0.0006198135966729091,0.008000000000000007
1.4666666666666666,7.833608772683617,0.0006266887018146899,0.008000000000000007
1.4833333333333334,7.919453815214393,0.0006335563052171523,0.00800000000000001
1.5,8.005205198972117,0.0006404164159177699,0.008000000000000007
1.5166666666666666,8.090863036778632,0.0006472690429422911,0.008000000000000007
1.5333333333333334,8.176427441309457,0.0006541141953047571,0.008000000000000005
1.55,8.261898525093935,0.0006609518820075155,0.008000000000000009
