time,mean_camkii_0.0,std_camkii_0.0,mean_camkii_1e-20,std_camkii_1e-20,mean_camkii_1e-19,std_camkii_1e-19,mean_camkii_1e-18,std_camkii_1e-18,mean_camkii_1e-17,std_camkii_1e-17,mean_camkii_1e-16,std_camkii_1e-16,mean_camkii_1e-15,std_camkii_1e-15,mean_camkii_1e-14,std_camkii_1e-14,mean_camkii_1e-13,std_camkii_1e-13,mean_camkii_1e-12,std_camkii_1e-12
3408,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.21794494717703355,0.0,0.0,0.0,0.0
3410,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.21794494717703355,0.0,0.0,0.0,0.0
3412,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.21794494717703355,0.0,0.0,0.0,0.0
3414,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.21794494717703355,0.0,0.0,0.0,0.0
3416,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.1561249499599599,0.0,0.0,0.0,0.0,0.05,0.21794494717703355,0.0,0.0,0.0,0.0
3418,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.1561249499599599,0.0,0.0,0.0,0.0,0.05,0.21794494717703355,0.0,0.0,0.0,0.0
3420,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.1561249499599599,0.0,0.0,0.0,0.0,0.05,0.21794494717703355,0.0,0.0,0.0,0.0
3422,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.1561249499599599,0.0,0.0,0.0,0.0,0.025,0.15612494995995996,0.0,0.0,0.0,0.0
3424,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.1561249499599599,0.0,0.0,0.0,0.0,0.025,0.15612494995995996,0.0,0.0,0.0,0.0
3426,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.1561249499599599,0.0,0.0,0.0,0.0,0.025,0.15612494995995996,0.0,0.0,0.0,0.0
3428,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.1561249499599599,0.0,0.0,0.0,0.0,0.025,0.15612494995995996,0.0,0.0,0.0,0.0
3430,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.1561249499599599,0.0,0.0,0.0,0.0,0.025,0.15612494995995996,0.0,0.0,0.0,0.0
3432,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.1561249499599599,0.0,0.0,0.0,0.0,0.025,0.15612494995995996,0.0,0.0,0.0,0.0
3434,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.1561249499599599,0.0,0.0,0.0,0.0,0.025,0.15612494995995996,0.0,0.0,0.0,0.0
3436,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.1561249499599599,0.0,0.0,0.0,0.0,0.025,0.15612494995995996,0.0,0.0,0.0,0.0
3438,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.1561249499599599,0.0,0.0,0.0,0.0,0.025,0.15612494995995996,0.0,0.0,0.0,0.0
3440,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.1561249499599599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3442,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.1561249499599599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3444,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.1561249499599599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3446,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.1561249499599599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3448,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.1561249499599599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3450,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.1561249499599599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3452,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.1561249499599599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3454,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3456,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3458,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3460,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3462,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3464,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.1561249499599599
3466,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.1561249499599599
3468,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.1561249499599599
3470,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.1561249499599599
3472,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.1561249499599599
3474,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.1561249499599599
3476,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.1561249499599599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.1561249499599599
3478,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.1561249499599599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.1561249499599599
3480,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.1561249499599599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.1561249499599599
3482,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.1561249499599599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.1561249499599599
3484,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.1561249499599599
3486,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.1561249499599599
3488,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.1561249499599599
3490,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3492,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3494,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3496,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3498,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3500,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3502,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3504,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3506,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3508,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3510,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3512,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3514,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3516,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3518,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3520,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0
3522,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0
3524,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0
3526,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0
3528,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0
3530,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0
3532,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0
3534,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0
3536,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0
3538,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0
3540,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0
3542,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0
3544,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0
3546,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0
3548,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0
3550,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3552,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3554,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3556,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3558,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3560,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3562,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3564,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3566,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3568,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3570,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3572,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3574,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3576,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3578,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3580,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3582,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3584,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3586,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3588,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3590,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3592,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3594,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3596,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3598,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3600,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3602,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3604,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3606,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3608,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3610,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3612,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3614,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3616,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.0,0.0
3618,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.025,0.15612494995995993
3620,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.025,0.15612494995995993
3622,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.025,0.15612494995995993
3624,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.025,0.15612494995995993
3626,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.025,0.15612494995995993
3628,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.025,0.15612494995995993
3630,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.025,0.15612494995995993
3632,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.025,0.15612494995995993
3634,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.025,0.15612494995995993
3636,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.025,0.15612494995995993
3638,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.05,0.21794494717703358,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.025,0.15612494995995993
3640,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.025,0.15612494995995993
3642,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.025,0.15612494995995993
3644,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.025,0.15612494995995993
3646,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.025,0.15612494995995993
3648,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.025,0.15612494995995993
3650,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.025,0.15612494995995993
3652,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.025,0.15612494995995993
3654,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.025,0.15612494995995993
3656,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.025,0.15612494995995993
3658,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0,0.025,0.15612494995995993,0.025,0.15612494995995996,0.025,0.15612494995995993
3660,0.025,0.1561249499599599,0.05,0.21794494717703355,0.05,0.21794494717703358,0.0,0.0,0.025,0.15612494995995993,0.0,0.0,0.0,0.0,0.0,0.0,0.025,0.15612494995995996,0.025,0.15612494995995993
