time CaMKII* CaMKII6 CaMKII7 PP1
120 0 10 0.0 0
180 0 10 0.0 0
240 0 10 0.0 0
300 0 10 0.0 0
360 0 10 0.0 0
420 0 10 0.0 0
480 0 10 0.0 0
540 0 10 0.0 0
600 0 10 0.0 0
660 0 10 0.0 0
720 0 10 0.0 0
780 0 10 0.0 0
840 0 10 0.0 0
900 1 10 0.0 0
960 0 10 0.0 0
1020 0 10 0.0 0
1080 0 10 0.0 0
1140 0 10 0.0 0
1200 1 10 0.0 0
1260 1 10 0.0 0
1320 1 10 0.0 0
1380 1 10 0.0 0
1440 1 10 0.0 0
1500 2 10 0.0 0
1560 2 10 0.0 0
1620 1 10 0.0 0
1680 2 10 0.0 0
1740 2 10 0.0 0
1800 2 10 0.0 0
1860 2 10 0.0 0
1920 2 10 0.0 0
1980 2 10 0.0 0
2040 2 10 0.0 0
2100 2 10 0.0 0
2160 2 10 0.0 0
2220 2 10 0.0 0
2280 2 10 0.0 0
2340 2 10 0.0 0
2400 2 10 0.0 0
2460 2 10 0.0 0
2520 2 10 0.0 0
2580 2 10 0.0 0
2640 2 10 0.0 0
2700 0 10 0.0 0
2760 0 10 0.0 0
2820 0 10 0.0 0
2880 0 10 0.0 0
2940 0 10 0.0 0
3000 0 10 0.0 0
3060 0 10 0.0 0
3120 1 10 0.0 0
3180 2 10 0.0 0
3240 2 10 0.0 0
3300 2 10 0.0 0
3360 2 10 0.0 0
3420 2 10 0.0 0
3480 2 10 0.0 0
3540 3 10 0.0 0
3600 4 10 0.0 0
3660 4 10 0.0 0
3720 4 10 0.0 0
3780 4 10 0.0 0
3840 4 10 0.0 0
3900 4 10 0.0 0
3960 4 10 0.0 0
4020 4 10 0.0 0
4080 4 10 0.0 0
4140 4 10 0.0 0
4200 4 10 0.0 0
4260 4 10 0.0 0
4320 3 10 0.0 0
4380 3 10 0.0 0
4440 3 10 0.0 0
4500 3 10 0.0 0
4560 3 10 0.0 0
4620 3 10 0.0 0
4680 3 10 0.0 0
4740 3 10 0.0 0
4800 3 10 0.0 0
4860 3 10 0.0 0
4920 3 10 0.0 0
4980 3 10 0.0 0
5040 3 10 0.0 0
5100 3 10 0.0 0
5160 3 10 0.0 0
5220 3 10 0.0 0
5280 3 10 0.0 0
5340 3 10 0.0 0
5400 3 10 0.0 0
5460 3 10 0.0 0
5520 3 10 0.0 0
5580 3 10 0.0 0
5640 3 10 0.0 0
5700 3 10 0.0 0
5760 3 10 0.0 0
5820 3 10 0.0 0
5880 3 10 0.0 0
5940 3 10 0.0 0
6000 3 10 0.0 0
6060 3 10 0.0 0
6120 3 10 0.0 0
6180 3 10 0.0 0
6240 3 10 0.0 0
6300 4 10 0.0 0
6360 4 10 0.0 0
6420 4 10 0.0 0
6480 4 10 0.0 0
6540 4 10 0.0 0
6600 4 10 0.0 0
6660 4 10 0.0 0
6720 4 10 0.0 0
6780 4 10 0.0 0
6840 4 10 0.0 0
6900 4 10 0.0 0
6960 4 10 0.0 0
7020 5 10 0.0 0
7080 5 10 0.0 0
7140 5 10 0.0 0
7200 5 10 0.0 0
7260 5 10 0.0 0
7320 5 10 0.0 0
7380 5 10 0.0 0
7440 5 10 0.0 0
7500 6 10 0.0 0
7560 6 10 0.0 0
7620 6 10 0.0 0
7680 6 10 0.0 0
7740 6 10 0.0 0
7800 6 10 0.0 0
7860 5 10 0.0 0
7920 6 10 0.0 0
7980 6 10 0.0 0
8040 6 10 0.0 0
8100 6 10 0.0 0
8160 6 10 0.0 0
8220 6 10 0.0 0
8280 6 10 0.0 0
8340 6 10 0.0 0
8400 6 10 0.0 0
8460 6 10 0.0 0
8520 6 10 0.0 0
8580 6 10 0.0 0
8640 6 10 0.0 0
8700 6 10 0.0 0
8760 6 10 0.0 0
8820 6 10 0.0 0
8880 6 10 0.0 0
8940 6 10 0.0 0
9000 7 10 0.0 0
9060 7 10 0.0 0
9120 7 10 0.0 0
9180 7 10 0.0 0
9240 7 10 0.0 0
9300 7 10 0.0 0
9360 7 10 0.0 0
9420 7 10 0.0 0
9480 6 10 0.0 0
9540 6 10 0.0 0
9600 6 10 0.0 0
9660 7 10 0.0 0
9720 7 10 0.0 0
9780 7 10 0.0 0
9840 7 10 0.0 0
9900 7 10 0.0 0
9960 7 10 0.0 0
10020 7 10 0.0 0
10080 7 10 0.0 0
10140 7 10 0.0 0
10200 7 10 0.0 0
10260 7 10 0.0 0
10320 7 10 0.0 0
10380 7 10 0.0 0
10440 7 10 0.0 0
10500 7 10 0.0 0
10560 7 10 0.0 0
10620 7 10 0.0 0
10680 7 10 0.0 0
10740 7 10 0.0 0
10800 7 10 0.0 0
10860 7 10 0.0 0
10920 7 10 0.0 0
10980 7 10 0.0 0
11040 7 10 0.0 0
11100 7 10 0.0 0
11160 7 10 0.0 0
11220 7 10 0.0 0
11280 6 10 0.0 0
11340 7 10 0.0 0
11400 7 10 0.0 0
11460 7 10 0.0 0
11520 7 10 0.0 0
11580 7 10 0.0 0
11640 8 10 0.0 0
11700 8 10 0.0 0
11760 8 10 0.0 0
11820 8 10 0.0 0
11880 8 10 0.0 0
11940 8 10 0.0 0
12000 8 10 0.0 0
12060 8 10 0.0 0
12120 8 10 0.0 0
12180 8 10 0.0 0
12240 8 10 0.0 0
12300 8 10 0.0 0
12360 8 10 0.0 0
12420 8 10 0.0 0
12480 8 10 0.0 0
12540 8 10 0.0 0
12600 8 10 0.0 0
12660 8 10 0.0 0
12720 9 10 0.0 0
12780 9 10 0.0 0
12840 8 10 0.0 0
12900 8 10 0.0 0
12960 8 10 0.0 0
13020 8 10 0.0 0
13080 8 10 0.0 0
13140 8 10 0.0 0
13200 8 10 0.0 0
13260 8 10 0.0 0
13320 8 10 0.0 0
13380 8 10 0.0 0
13440 8 10 0.0 0
13500 8 10 0.0 0
13560 8 10 0.0 0
13620 8 10 0.0 0
13680 8 10 0.0 0
13740 8 10 0.0 0
13800 9 10 0.0 0
13860 9 10 0.0 0
13920 9 10 0.0 0
13980 9 10 0.0 0
14040 9 10 0.0 0
14100 9 10 0.0 0
14160 9 10 0.0 0
14220 9 10 0.0 0
14280 9 10 0.0 0
14340 9 10 0.0 0
14400 9 10 0.0 0
14460 9 10 0.0 0
14520 9 10 0.0 0
14580 9 10 0.0 0
14640 9 10 0.0 0
14700 9 10 0.0 0
14760 9 10 0.0 0
14820 9 10 0.0 0
14880 9 10 0.0 0
14940 9 10 0.0 0
15000 9 10 0.0 0
15060 9 10 0.0 0
15120 9 10 0.0 0
15180 9 10 0.0 0
15240 9 10 0.0 0
15300 9 10 0.0 0
15360 9 10 0.0 0
15420 9 10 0.0 0
15480 9 10 0.0 0
15540 9 10 0.0 0
15600 9 10 0.0 0
15660 9 10 0.0 0
15720 9 10 0.0 0
15780 9 10 0.0 0
15840 9 10 0.0 0
15900 9 10 0.0 0
15960 9 10 0.0 0
16020 9 10 0.0 0
16080 9 10 0.0 0
16140 10 10 0.0 0
16200 10 10 0.0 0
16260 10 10 0.0 0
16320 10 10 0.0 0
16380 10 10 0.0 0
16440 10 10 0.0 0
16500 10 10 0.0 0
16560 10 10 0.0 0
16620 10 10 0.0 0
16680 10 10 0.0 0
16740 10 10 0.0 0
16800 10 10 0.0 0
16860 10 10 0.0 0
16920 10 10 0.0 0
16980 10 10 0.0 0
17040 10 10 0.0 0
17100 10 10 0.0 0
17160 10 10 0.0 0
17220 10 10 0.0 0
17280 10 10 0.0 0
17340 10 10 0.0 0
17400 10 10 0.0 0
17460 10 10 0.0 0
17520 10 10 0.0 0
17580 10 10 0.0 0
17640 10 10 0.0 0
17700 10 10 0.0 0
17760 10 10 0.0 0
17820 10 10 0.0 0
17880 10 10 0.0 0
17940 10 10 0.0 0
18000 10 10 0.0 0
18060 10 10 0.0 0
18120 10 10 0.0 0
18180 10 10 0.0 0
18240 10 10 0.0 0
18300 10 10 0.0 0
18360 10 10 0.0 0
18420 10 10 0.0 0
18480 10 10 0.0 0
18540 10 10 0.0 0
18600 10 10 0.0 0
18660 10 10 0.0 0
18720 10 10 0.0 0
18780 10 10 0.0 0
18840 10 10 0.0 0
18900 10 10 0.0 0
18960 10 10 0.0 0
19020 10 10 0.0 0
19080 10 10 0.0 0
19140 10 10 0.0 0
19200 10 10 0.0 0
19260 10 10 0.0 0
19320 10 10 0.0 0
19380 10 10 0.0 0
19440 10 10 0.0 0
19500 10 10 0.0 0
19560 10 10 0.0 0
19620 10 10 0.0 0
19680 10 10 0.0 0
19740 10 10 0.0 0
19800 10 10 0.0 0
19860 10 10 0.0 0
19920 10 10 0.0 0
19980 10 10 0.0 0
20040 10 10 0.0 0
20100 10 10 0.0 0
20160 10 10 0.0 0
20220 10 10 0.0 0
20280 10 10 0.0 0
20340 10 10 0.0 0
20400 10 10 0.0 0
20460 10 10 0.0 0
20520 10 10 0.0 0
20580 10 10 0.0 0
20640 10 10 0.0 0
20700 10 10 0.0 0
20760 10 10 0.0 0
20820 10 10 0.0 0
20880 10 10 0.0 0
20940 10 10 0.0 0
21000 10 10 0.0 0
21060 10 10 0.0 0
21120 10 10 0.0 0
21180 10 10 0.0 0
21240 8 10 0.0 0
21300 9 10 0.0 0
21360 9 10 0.0 0
21420 9 10 0.0 0
21480 10 10 0.0 0
21540 10 10 0.0 0
21600 10 10 0.0 0
21660 10 10 0.0 0
21720 10 10 0.0 0
21780 10 10 0.0 0
21840 10 10 0.0 0
21900 10 10 0.0 0
21960 10 10 0.0 0
22020 9 10 0.0 0
22080 9 10 0.0 0
22140 9 10 0.0 0
22200 9 10 0.0 0
22260 9 10 0.0 0
22320 9 10 0.0 0
22380 9 10 0.0 0
22440 10 10 0.0 0
22500 10 10 0.0 0
22560 10 10 0.0 0
22620 10 10 0.0 0
22680 10 10 0.0 0
22740 10 10 0.0 0
22800 10 10 0.0 0
22860 10 10 0.0 0
22920 10 10 0.0 0
22980 10 10 0.0 0
23040 10 10 0.0 0
23100 10 10 0.0 0
23160 10 10 0.0 0
23220 10 10 0.0 0
23280 10 10 0.0 0
23340 10 10 0.0 0
23400 10 10 0.0 0
23460 10 10 0.0 0
23520 10 10 0.0 0
23580 10 10 0.0 0
23640 10 10 0.0 0
23700 10 10 0.0 0
23760 10 10 0.0 0
23820 10 10 0.0 0
23880 10 10 0.0 0
23940 10 10 0.0 0
24000 9 10 0.0 0
24060 9 10 0.0 0
24120 9 10 0.0 0
24180 9 10 0.0 0
24240 9 10 0.0 0
24300 9 10 0.0 0
24360 9 10 0.0 0
24420 9 10 0.0 0
24480 9 10 0.0 0
24540 9 10 0.0 0
24600 9 10 0.0 0
24660 9 10 0.0 0
24720 9 10 0.0 0
24780 9 10 0.0 0
24840 9 10 0.0 0
24900 9 10 0.0 0
24960 9 10 0.0 0
25020 9 10 0.0 0
25080 9 10 0.0 0
25140 9 10 0.0 0
25200 9 10 0.0 0
25260 9 10 0.0 0
25320 9 10 0.0 0
25380 9 10 0.0 0
25440 9 10 0.0 0
25500 9 10 0.0 0
25560 9 10 0.0 0
25620 9 10 0.0 0
25680 9 10 0.0 0
25740 9 10 0.0 0
25800 9 10 0.0 0
25860 9 10 0.0 0
25920 9 10 0.0 0
25980 9 10 0.0 0
26040 9 10 0.0 0
26100 9 10 0.0 0
26160 9 10 0.0 0
26220 9 10 0.0 0
26280 9 10 0.0 0
26340 9 10 0.0 0
26400 9 10 0.0 0
26460 9 10 0.0 0
26520 9 10 0.0 0
26580 9 10 0.0 0
26640 7 10 0.0 0
26700 8 10 0.0 0
26760 8 10 0.0 0
26820 8 10 0.0 0
26880 7 10 0.0 0
26940 5 10 0.0 0
27000 5 10 0.0 0
27060 5 10 0.0 0
27120 5 10 0.0 0
27180 5 10 0.0 0
27240 5 10 0.0 0
27300 5 10 0.0 0
27360 5 10 0.0 0
27420 5 10 0.0 0
27480 5 10 0.0 0
27540 5 10 0.0 0
27600 5 10 0.0 0
27660 5 10 0.0 0
27720 4 10 0.0 0
27780 4 10 0.0 0
27840 4 10 0.0 0
27900 4 10 0.0 0
27960 4 10 0.0 0
28020 4 10 0.0 0
28080 4 10 0.0 0
28140 4 10 0.0 0
28200 4 10 0.0 0
28260 4 10 0.0 0
28320 4 10 0.0 0
28380 4 10 0.0 0
28440 4 10 0.0 0
28500 4 10 0.0 0
28560 4 10 0.0 0
28620 4 10 0.0 0
28680 4 10 0.0 0
28740 4 10 0.0 0
28800 4 10 0.0 0
28860 4 10 0.0 0
28920 4 10 0.0 0
28980 4 10 0.0 0
29040 4 10 0.0 0
29100 4 10 0.0 0
29160 2 10 0.0 0
29220 3 10 0.0 0
29280 3 10 0.0 0
29340 2 10 0.0 0
29400 3 10 0.0 0
29460 3 10 0.0 0
29520 2 10 0.0 0
29580 2 10 0.0 0
29640 2 10 0.0 0
29700 2 10 0.0 0
29760 3 10 0.0 0
29820 3 10 0.0 0
29880 3 10 0.0 0
29940 0 10 0.0 0
30000 0 10 0.0 0
30060 1 10 0.0 0
30120 1 10 0.0 0
30180 1 10 0.0 0
30240 1 10 0.0 0
30300 1 10 0.0 0
30360 1 10 0.0 0
30420 1 10 0.0 0
30480 1 10 0.0 0
30540 1 10 0.0 0
30600 2 10 0.0 0
30660 2 10 0.0 0
30720 2 10 0.0 0
30780 2 10 0.0 0
30840 2 10 0.0 0
30900 2 10 0.0 0
30960 2 10 0.0 0
31020 3 10 0.0 0
31080 4 10 0.0 0
31140 4 10 0.0 0
31200 4 10 0.0 0
31260 4 10 0.0 0
31320 4 10 0.0 0
31380 4 10 0.0 0
31440 4 10 0.0 0
31500 4 10 0.0 0
31560 5 10 0.0 0
31620 5 10 0.0 0
31680 5 10 0.0 0
31740 5 10 0.0 0
31800 5 10 0.0 0
31860 5 10 0.0 0
31920 5 10 0.0 0
31980 5 10 0.0 0
32040 5 10 0.0 0
32100 5 10 0.0 0
32160 5 10 0.0 0
32220 5 10 0.0 0
32280 5 10 0.0 0
32340 5 10 0.0 0
32400 5 10 0.0 0
32460 5 10 0.0 0
32520 5 10 0.0 0
32580 5 10 0.0 0
32640 5 10 0.0 0
32700 5 10 0.0 0
32760 5 10 0.0 0
32820 5 10 0.0 0
32880 5 10 0.0 0
32940 5 10 0.0 0
33000 5 10 0.0 0
33060 5 10 0.0 0
33120 6 10 0.0 0
33180 6 10 0.0 0
33240 6 10 0.0 0
33300 6 10 0.0 0
33360 6 10 0.0 0
33420 6 10 0.0 0
33480 6 10 0.0 0
33540 7 10 0.0 0
33600 8 10 0.0 0
33660 8 10 0.0 0
33720 8 10 0.0 0
33780 8 10 0.0 0
33840 8 10 0.0 0
33900 8 10 0.0 0
33960 8 10 0.0 0
34020 8 10 0.0 0
34080 8 10 0.0 0
34140 8 10 0.0 0
34200 8 10 0.0 0
34260 8 10 0.0 0
34320 8 10 0.0 0
34380 8 10 0.0 0
34440 8 10 0.0 0
34500 8 10 0.0 0
34560 8 10 0.0 0
34620 8 10 0.0 0
34680 8 10 0.0 0
34740 8 10 0.0 0
34800 8 10 0.0 0
34860 8 10 0.0 0
34920 8 10 0.0 0
34980 8 10 0.0 0
35040 8 10 0.0 0
35100 8 10 0.0 0
35160 8 10 0.0 0
35220 8 10 0.0 0
35280 8 10 0.0 0
35340 8 10 0.0 0
35400 8 10 0.0 0
35460 8 10 0.0 0
35520 8 10 0.0 0
35580 8 10 0.0 0
35640 8 10 0.0 0
35700 8 10 0.0 0
35760 8 10 0.0 0
35820 8 10 0.0 0
35880 8 10 0.0 0
35940 8 10 0.0 0
36000 8 10 0.0 0
36060 8 10 0.0 0
36120 8 10 0.0 0
36180 8 10 0.0 0
36240 8 10 0.0 0
36300 8 10 0.0 0
36360 8 10 0.0 0
36420 8 10 0.0 0
36480 8 10 0.0 0
36540 8 10 0.0 0
36600 8 10 0.0 0
36660 8 10 0.0 0
36720 8 10 0.0 0
