time,decay_suON_mean,decay_suON_std,decay_suOFF_mean,decay_suOFF_std
130.0,0.6264534883720926,0.13652817158051334,0.021686046511627862,0.026793538050603857
135.0,0.611492248062016,0.14153197634281928,0.017558139534883686,0.02389914434482201
140.0,0.5971317829457359,0.14576685110585755,0.014263565891472834,0.021359789571534456
145.0,0.5837984496124032,0.14926145729308427,0.011686046511627886,0.018813298299263266
150.0,0.5707945736434106,0.15362653689636976,0.009108527131782928,0.016376737287605508
155.0,0.5587596899224807,0.15668690823520304,0.007635658914728669,0.014700861117264116
160.0,0.5462984496124033,0.16149153407838956,0.006220930232558128,0.013054062745882111
165.0,0.5331007751937987,0.16661261968458094,0.004922480620155036,0.01155513403335045
170.0,0.5208720930232558,0.17096005448335772,0.004263565891472868,0.010820966856918426
175.0,0.5098837209302319,0.1741924502812676,0.0034496124031007775,0.00994750659445208
180.0,0.49773255813953465,0.17836057402443,0.0027906976744186064,0.008511437283416329
185.0,0.48571705426356593,0.18136024949461507,0.0022093023255813963,0.0075330531798816465
190.0,0.47521317829457366,0.18508680422345175,0.0016472868217054274,0.006084005941612666
195.0,0.46544573643410864,0.18850183249484606,0.0012596899224806208,0.005512705822483851
200.0,0.45308139534883707,0.19353404734910162,0.0009689922480620157,0.005230260764685317
205.0,0.44308139534883756,0.19553940789892937,0.0008527131782945738,0.004946380361959147
210.0,0.43352713178294544,0.19836434169115194,0.0007751937984496125,0.004677573594277705
215.0,0.4233139534883719,0.2017809904323838,0.0006395348837209303,0.0038096555950189407
220.0,0.41362403100775197,0.20449561253616572,0.0005620155038759691,0.003770811887953733
225.0,0.40403100775193823,0.20599077792199091,0.0004263565891472869,0.0033254368339227314
230.0,0.3956201550387601,0.2084099156160947,0.000368217054263566,0.0031836667586930016
235.0,0.3875581395348839,0.21091496530305,0.00029069767441860465,0.0030678361907206498
240.0,0.37879844961240317,0.2134010992119841,0.00025193798449612404,0.002942355771236065
245.0,0.37044573643410966,0.21578232230967576,0.00021317829457364343,0.002878869282905366
250.0,0.363934108527132,0.2173256842222174,0.0002325581395348837,0.0029108501326385447
255.0,0.3562984496124035,0.21869251199754816,0.0001550387596899225,0.0020590116256268857
260.0,0.348682170542636,0.22080588776051105,0.0001550387596899225,0.0020590116256268857
265.0,0.34178294573643453,0.22190751482432647,0.0001550387596899225,0.0020590116256268857
270.0,0.33542635658914777,0.22253736817793712,0.00013565891472868218,0.0016995803608657882
275.0,0.3292635658914737,0.22347467537289517,0.00011627906976744185,0.0015205461430955831
280.0,0.3221705426356594,0.2243525093119961,7.751937984496124e-05,0.0013899551222512486
285.0,0.31637596899224846,0.22529792103115429,7.751937984496124e-05,0.0013899551222512486
290.0,0.31096899224806235,0.22595754687995642,7.751937984496124e-05,0.0013899551222512486
295.0,0.30486434108527194,0.22647659539856557,5.813953488372093e-05,0.0009826556072935835
300.0,0.30003875968992333,0.22679259736291388,0.0,0.0
305.0,0.29439922480620173,0.22735807294383115,3.875968992248062e-05,0.0008795973424736603
310.0,0.2900581395348844,0.22700825658503918,3.875968992248062e-05,0.0008795973424736603
315.0,0.28587209302325584,0.227095357656784,3.875968992248062e-05,0.0008795973424736603
320.0,0.28170542635658946,0.226916041677433,3.875968992248062e-05,0.0008795973424736603
325.0,0.27703488372093055,0.2264187114433195,5.813953488372093e-05,0.0009826556072935826
330.0,0.27366279069767496,0.2262886325130262,1.937984496124031e-05,0.00043979867123683015
335.0,0.26930232558139583,0.22607087468798034,1.937984496124031e-05,0.00043979867123683015
340.0,0.2660271317829458,0.22497181399749558,1.937984496124031e-05,0.00043979867123683015
345.0,0.2624031007751937,0.22424991316893944,1.937984496124031e-05,0.00043979867123683015
350.0,0.259496124031008,0.2241446661875446,3.875968992248062e-05,0.0008795973424736603
355.0,0.2560852713178301,0.22315693129413675,1.937984496124031e-05,0.00043979867123683015
360.0,0.2530038759689925,0.22259413126090885,1.937984496124031e-05,0.00043979867123683015
365.0,0.25009689922480655,0.22260044834363768,0.0,0.0
370.0,0.24718992248062052,0.22142344901661273,0.0,0.0
375.0,0.24385658914728728,0.22025454525308924,0.0,0.0
380.0,0.2412403100775199,0.2196120884260461,0.0,0.0
385.0,0.2383139534883726,0.21919263915814785,0.0,0.0
390.0,0.23622093023255872,0.2183666056100301,0.0,0.0
395.0,0.2337790697674424,0.2176901770988679,0.0,0.0
400.0,0.23077519379844996,0.21689443866588023,0.0,0.0
405.0,0.22860465116279108,0.21595558036676255,0.0,0.0
410.0,0.22600775193798467,0.21497420058381814,0.0,0.0
415.0,0.2236240310077523,0.21363920838763412,0.0,0.0
420.0,0.22209302325581434,0.21330065551059021,0.0,0.0
425.0,0.22031007751938017,0.21239566698924825,0.0,0.0
430.0,0.2186627906976749,0.2113081135404548,0.0,0.0
435.0,0.21668604651162837,0.2103072371349758,0.0,0.0
440.0,0.21484496124031047,0.20978896556184828,0.0,0.0
445.0,0.21253875968992264,0.2081850986967892,0.0,0.0
450.0,0.21075581395348847,0.2070155465108982,0.0,0.0
455.0,0.20852713178294585,0.2056737869253339,0.0,0.0
460.0,0.20686046511627929,0.20456189693416335,0.0,0.0
465.0,0.20525193798449648,0.2035854355068346,0.0,0.0
470.0,0.20310077519379863,0.20196725672766097,0.0,0.0
475.0,0.20174418604651181,0.20123374426407561,0.0,0.0
480.0,0.19986434108527146,0.2002996326431203,0.0,0.0
485.0,0.19796511627906987,0.1991627989574168,0.0,0.0
490.0,0.19672480620155042,0.1984902557626301,0.0,0.0
495.0,0.19531007751937987,0.197630588696098,0.0,0.0
500.0,0.19401162790697696,0.19653389913244643,1.937984496124031e-05,0.00043979867123683015
505.0,0.1923837209302328,0.19567200854693118,0.0,0.0
510.0,0.19071705426356608,0.19486943894896439,0.0,0.0
515.0,0.1895930232558142,0.19455282923200462,0.0,0.0
520.0,0.1879069767441863,0.19351771915187427,0.0,0.0
525.0,0.18672480620155044,0.19275926325522852,0.0,0.0
530.0,0.18571705426356627,0.19224013311200047,0.0,0.0
535.0,0.1839728682170546,0.19083230401615475,0.0,0.0
540.0,0.18244186046511657,0.19011279422167082,0.0,0.0
545.0,0.18168604651162812,0.18929199553267356,0.0,0.0
550.0,0.18005813953488398,0.18845299547503966,0.0,0.0
555.0,0.17856589147286853,0.18744063018556162,0.0,0.0
560.0,0.17750000000000027,0.18678468203217377,0.0,0.0
565.0,0.17602713178294604,0.18589275279831713,0.0,0.0
570.0,0.1743992248062017,0.18483343517634818,1.937984496124031e-05,0.0004397986712368298
575.0,0.1732558139534884,0.18386320661096833,0.0,0.0
580.0,0.17193798449612416,0.182923407190724,0.0,0.0
585.0,0.1707364341085272,0.1819815570934818,0.0,0.0
590.0,0.16978682170542636,0.18146516392356235,0.0,0.0
595.0,0.16833333333333347,0.1802763096017267,0.0,0.0
600.0,0.16750000000000018,0.17961454745903752,0.0,0.0
605.0,0.16604651162790712,0.17860535771824118,0.0,0.0
610.0,0.16546511627907004,0.17826896091730843,0.0,0.0
615.0,0.16362403100775214,0.1767740809665842,0.0,0.0
620.0,0.16277131782945764,0.1763175046135443,0.0,0.0
625.0,0.16170542635658927,0.17544571823807428,0.0,0.0
630.0,0.16044573643410878,0.17427256051954668,0.0,0.0
635.0,0.15934108527131807,0.1735335901681614,0.0,0.0
640.0,0.1582364341085273,0.17308137147935848,0.0,0.0
645.0,0.1576356589147289,0.17278114659856506,0.0,0.0
650.0,0.15616279069767458,0.1716766516565234,0.0,0.0
655.0,0.15507751937984504,0.17088629486793677,0.0,0.0
660.0,0.15385658914728714,0.16996708178553785,0.0,0.0
665.0,0.15267441860465145,0.16916294895478823,0.0,0.0
670.0,0.151686046511628,0.16836326278292554,3.875968992248062e-05,0.0006213650985225339
675.0,0.1502906976744188,0.16720140801948788,3.875968992248062e-05,0.0006213650985225342
680.0,0.14912790697674427,0.16598605735634608,3.875968992248062e-05,0.0006213650985225342
685.0,0.14829457364341098,0.1655183262576799,3.875968992248062e-05,0.0006213650985225342
690.0,0.14699612403100779,0.16444435448324507,1.937984496124031e-05,0.00043979867123682993
695.0,0.14625968992248073,0.16390984240463854,3.875968992248062e-05,0.0006213650985225337
700.0,0.14505813953488383,0.16307544656065684,5.813953488372093e-05,0.0007602730715477895
705.0,0.14393410852713184,0.16250529961358184,1.937984496124031e-05,0.0004397986712368298
710.0,0.14335271317829465,0.16180845580070222,1.937984496124031e-05,0.0004397986712368298
715.0,0.14261627906976754,0.1611006716362743,0.0,0.0
720.0,0.1416279069767443,0.1604960367917292,0.0,0.0
725.0,0.14038759689922486,0.15982865389489154,0.0,0.0
730.0,0.13968992248062018,0.15936131237831666,0.0,0.0
735.0,0.1387596899224806,0.15877929566441087,0.0,0.0
740.0,0.13781007751937982,0.158329612691475,0.0,0.0
745.0,0.1370348837209303,0.15800944047508772,0.0,0.0
750.0,0.136201550387597,0.15720521224592357,0.0,0.0
755.0,0.13513565891472876,0.15618694388975068,0.0,0.0
760.0,0.1345542635658915,0.15547873979529633,0.0,0.0
765.0,0.13372093023255816,0.1550122264117233,0.0,0.0
770.0,0.13306201550387595,0.1543639237654913,0.0,0.0
775.0,0.13234496124031006,0.1538476959849655,0.0,0.0
780.0,0.13131782945736434,0.15309408286815848,0.0,0.0
785.0,0.13048449612403099,0.15239800805917658,1.937984496124031e-05,0.00043979867123683
790.0,0.1296899224806201,0.15187682679921538,0.0,0.0
795.0,0.12870155038759687,0.15091728597777815,0.0,0.0
800.0,0.12786821705426352,0.150401626653178,0.0,0.0
805.0,0.12734496124031003,0.1500688640174219,0.0,0.0
810.0,0.12643410852713177,0.14914640042283633,0.0,0.0
815.0,0.12554263565891471,0.14835759793273454,1.937984496124031e-05,0.00043979867123683
820.0,0.12447674418604658,0.14752846736807423,0.0,0.0
825.0,0.12374031007751932,0.14719523238581145,0.0,0.0
830.0,0.1228682170542635,0.14636258363758575,0.0,0.0
835.0,0.12217054263565884,0.14571508378988032,0.0,0.0
840.0,0.12149224806201554,0.14500568666336397,0.0,0.0
845.0,0.12060077519379835,0.14431953243154536,0.0,0.0
850.0,0.11992248062015504,0.14371724027943422,0.0,0.0
855.0,0.11924418604651163,0.14353918807318625,0.0,0.0
860.0,0.11810077519379832,0.14238104486687742,0.0,0.0
865.0,0.1170155038759689,0.141247239638041,0.0,0.0
870.0,0.11635658914728679,0.1407314115914472,0.0,0.0
875.0,0.11544573643410852,0.13996537141378973,0.0,0.0
880.0,0.11447674418604654,0.13943239533917387,0.0,0.0
885.0,0.11368217054263569,0.13858926457613396,0.0,0.0
890.0,0.11313953488372092,0.13820775532071763,0.0,0.0
895.0,0.11255813953488372,0.13770561269273376,0.0,0.0
900.0,0.11160852713178294,0.136621505980136,0.0,0.0
905.0,0.11110465116279071,0.13642778102619388,0.0,0.0
910.0,0.11083333333333337,0.1363018030861945,0.0,0.0
915.0,0.1102519379844962,0.13586406829763295,0.0,0.0
920.0,0.10934108527131788,0.13508234618182002,0.0,0.0
925.0,0.1086434108527132,0.13418755233168678,0.0,0.0
930.0,0.10808139534883726,0.13398629298600176,0.0,0.0
935.0,0.10740310077519384,0.1336178177890031,0.0,0.0
940.0,0.10670542635658921,0.13269419895259457,0.0,0.0
945.0,0.10620155038759692,0.13235753668369668,0.0,0.0
950.0,0.10538759689922486,0.13186367226502307,0.0,0.0
955.0,0.10492248062015515,0.13153165165120725,0.0,0.0
960.0,0.10401162790697695,0.1305874913153917,0.0,0.0
965.0,0.10319767441860474,0.12988832291126234,0.0,0.0
970.0,0.10265503875969005,0.12933388223804992,1.937984496124031e-05,0.00043979867123683015
975.0,0.10201550387596912,0.12855867568142995,1.937984496124031e-05,0.00043979867123683015
980.0,0.10125968992248073,0.12785863985648507,0.0,0.0
