0 0 1
0 1 0.0906608
0 2 -0.102611
0 3 -0.00422674
0 4 -0.00537892
0 5 -0.0146384
1 0 0.0906608
1 1 1
1 2 0.012475
1 3 -0.0325264
1 4 -0.0182577
1 5 0.00744205
2 0 -0.102611
2 1 0.012475
2 2 1
2 3 0.0539032
2 4 0.0622023
2 5 0.0100292
3 0 -0.00422674
3 1 -0.0325264
3 2 0.0539032
3 3 1
3 4 -0.0274125
3 5 -0.0158182
4 0 -0.00537892
4 1 -0.0182577
4 2 0.0622023
4 3 -0.0274125
4 4 1
4 5 0.0121305
5 0 -0.0146384
5 1 0.00744205
5 2 0.0100292
5 3 -0.0158182
5 4 0.0121305
5 5 1
