rgain,rlose,half_life,tau
0.01,0.0001,,1372.863665593319
0.01,0.00018329807108324357,,1186.422947193859
0.01,0.0003359818286283781,,1091.3063895343464
0.01,0.0006158482110660267,,1041.4074727375296
0.01,0.0011288378916846883,,1014.7839772050515
0.01,0.00206913808111479,,1000.4390712620689
0.01,0.00379269019073225,,992.6668626608821
0.01,0.0069519279617756054,,988.4427207234617
0.01,0.012742749857031334,,986.1429887339934
0.01,0.023357214690901212,,984.8897748761264
0.01,0.04281332398719392,,984.2064970580594
0.01,0.07847599703514607,,983.833854867337
0.01,0.14384498882876628,,983.6305940442352
0.01,0.26366508987303583,,983.519714388307
0.01,0.4832930238571752,,983.4592262721942
0.01,0.8858667904100823,,983.4262274040753
0.01,1.623776739188721,,983.4082248524599
0.01,2.9763514416313193,,983.3984034794314
0.01,5.455594781168514,,983.3930453625717
0.01,10.0,,983.3901221983504
0.012663801734674034,0.0001,,1113.443486069118
0.012663801734674034,0.00018329807108324357,,954.6622203817625
0.012663801734674034,0.0003359818286283781,,872.7476295657342
0.012663801734674034,0.0006158482110660267,,829.4721616761126
0.012663801734674034,0.0011288378916846883,,806.2879416520992
0.012663801734674034,0.00206913808111479,,793.7673023555877
0.012663801734674034,0.00379269019073225,,786.9748219159768
0.012663801734674034,0.0069519279617756054,,783.2805591332411
0.012663801734674034,0.012742749857031334,,781.2685322013693
0.012663801734674034,0.023357214690901212,,780.171869131752
0.012663801734674034,0.04281332398719392,,779.5738772209835
0.012663801734674034,0.07847599703514607,,779.247727293195
0.012663801734674034,0.14384498882876628,,779.0698199706708
0.012663801734674034,0.26366508987303583,,778.9727689398909
0.012663801734674034,0.4832930238571752,,778.9198242109949
0.012663801734674034,0.8858667904100823,,778.890940420218
0.012663801734674034,1.623776739188721,,778.8751828044561
0.012663801734674034,2.9763514416313193,,778.8665861528183
0.012663801734674034,5.455594781168514,,778.8618961851445
0.012663801734674034,10.0,,778.8593375360726
0.0160371874375133,0.0001,,908.2536854395672
0.0160371874375133,0.00018329807108324357,,771.5080863217444
0.0160371874375133,0.0003359818286283781,,700.1106296854692
0.0160371874375133,0.0006158482110660267,,662.0968386874573
0.0160371874375133,0.0011288378916846883,,641.6364083990233
0.0160371874375133,0.00206913808111479,,630.5572149436306
0.0160371874375133,0.00379269019073225,,624.5377330469088
0.0160371874375133,0.0069519279617756054,,621.2611779390243
0.0160371874375133,0.012742749857031334,,619.4758386822282
0.0160371874375133,0.023357214690901212,,618.5024904848408
0.0160371874375133,0.04281332398719392,,617.9716679013906
