time,colocalization_perc,colocalization,all_camkii
0.0,0.0,0.0,0.008
0.016666666666666666,0.06501809612605271,5.201447690084217e-06,0.008
0.03333333333333333,0.15919905929295725,1.2735924743436568e-05,0.007999999999999993
0.05,0.2538173562508373,2.0305388500066965e-05,0.007999999999999993
0.06666666666666667,0.34832426852975173,2.7865941482380116e-05,0.007999999999999993
0.08333333333333333,0.4427256195335961,3.5418049562687645e-05,0.00799999999999999
0.1,0.5370225614650788,4.296180491720626e-05,0.007999999999999993
0.11666666666666667,0.631215284271955,5.0497222741756396e-05,0.008
0.13333333333333333,0.7253039179716196,5.802431343772953e-05,0.007999999999999995
0.15,0.8192885894725752,6.554308715780603e-05,0.008000000000000002
0.16666666666666666,0.9131694253865718,7.305355403092574e-05,0.008
0.18333333333333332,1.0069465521540546,8.055572417232438e-05,0.008000000000000002
0.2,1.1006200960496562,8.804960768397252e-05,0.008000000000000002
0.21666666666666667,1.1941901831826316,9.553521465461057e-05,0.008000000000000004
0.23333333333333334,1.2876569394971027,0.00010301255515976824,0.008000000000000002
0.25,1.3810204907722798,0.00011048163926178241,0.008000000000000002
0.26666666666666666,1.474280962622698,0.00011794247700981587,0.008000000000000002
0.2833333333333333,1.5674384804984394,0.00012539507843987524,0.008000000000000005
0.3,1.6604931696853669,0.00013283945357482935,0.008
0.31666666666666665,1.753445155305344,0.00014027561242442756,0.008000000000000002
0.3333333333333333,1.8462945623164688,0.00014770356498531751,0.008
0.35,1.9390415155133005,0.00015512332124106414,0.008000000000000005
0.36666666666666664,2.0316861395270838,0.00016253489116216686,0.008000000000000007
0.38333333333333336,2.124228558825976,0.00016993828470607825,0.008000000000000007
0.4,2.216668897715273,0.000177333511817222,0.008000000000000005
0.4166666666666667,2.3090072803376356,0.00018472058242701092,0.008000000000000004
0.43333333333333335,2.401243830673312,0.00019209950645386503,0.008000000000000004
0.45,2.4933786725403664,0.0001994702938032295,0.008000000000000009
0.4666666666666667,2.5854119295949065,0.0002068329543675927,0.008000000000000007
0.48333333333333334,2.6773437253312977,0.000214187498026504,0.008000000000000007
0.5,2.769174183082396,0.00022153393464659186,0.008000000000000007
0.5166666666666667,2.860903426019771,0.00022887227408158173,0.008000000000000002
0.5333333333333333,2.9525315771539185,0.00023620252617231386,0.008000000000000012
0.55,3.0440587593345088,0.00024352470074676092,0.008000000000000007
0.5666666666666667,3.1354850952505764,0.0002508388076200464,0.008000000000000009
0.5833333333333334,3.226810707430769,0.0002581448565944618,0.008000000000000009
