rgain,rlose,half_life,tau
0.04281332398719392,0.14384498882876628,104.4,122.7219110708442
5.455594781168514,0.00026366508987303583,82.6,93.12181661570793
0.8858667904100823,0.615848211066026,5.1,5.212141540268915
0.14384498882876628,0.05455594781168514,31.65,32.18952989003036
0.14384498882876628,0.08858667904100823,31.4,31.95154415978369
0.8858667904100823,0.14384498882876628,5.283333333333333,5.389402250776353
0.4832930238571752,0.23357214690901212,9.383333333333333,9.597522771442486
0.4832930238571752,0.012742749857031334,11.8,11.926594046310052
0.07847599703514607,0.05455594781168514,57.46666666666667,59.86004972906815
0.8858667904100823,0.0206913808111479,6.616666666666666,6.669857606456698
5.455594781168514,0.004832930238571752,5.8,5.607217186357551
2.9763514416313193,0.004832930238571752,6.7666666666666675,6.574980832340228
0.07847599703514607,0.007847599703514606,61.2,64.25317737040147
0.07847599703514607,0.0018329807108324356,74.55,81.23232995893366
0.8858667904100823,0.012742749857031334,7.5,7.5319061727796495
0.26366508987303583,0.3792690190732246,17.016666666666666,17.404905004477886
5.455594781168514,0.3792690190732246,0.9166666666666666,0.9239600392067062
10.0,0.00026366508987303583,81.86666666666666,92.00625729571529
0.26366508987303583,0.0206913808111479,18.566666666666666,18.90176704671
0.8858667904100823,0.00026366508987303583,90.41666666666669,105.2497749331985
0.4832930238571752,0.0206913808111479,10.85,11.01286248618974
0.07847599703514607,0.0011288378916846883,84.66666666666667,95.49062614767196
0.8858667904100823,0.004832930238571752,11.0,10.881250367000998
10.0,0.00042813323987193956,50.76666666666666,51.24343686815209
0.26366508987303583,0.14384498882876628,17.166666666666668,17.549650734767273
0.04281332398719392,1.0,104.2,122.38136198775805
2.9763514416313193,0.14384498882876628,1.7333333333333334,1.7604295537050028
0.07847599703514607,0.14384498882876628,57.06666666666667,59.40119041546394
1.623776739188721,0.08858667904100823,3.1333333333333333,3.1812716995172754
0.04281332398719392,0.007847599703514606,108.56666666666666,129.64935770050846
0.14384498882876628,0.007847599703514606,35.31666666666667,35.791225350909386
1.623776739188721,0.23357214690901212,2.9,2.9562990723181595
5.455594781168514,0.0206913808111479,2.1666666666666665,2.123976293341081
1.623776739188721,0.14384498882876628,3.0,3.043175837261862
10.0,0.03359818286283781,1.2666666666666666,1.2389575787400096
0.26366508987303583,0.08858667904100823,17.316666666666666,17.694334467690982
0.4832930238571752,0.002976351441631319,19.016666666666666,18.86583093258972
0.07847599703514607,0.0206913808111479,58.51666666666666,61.0689580789692
0.8858667904100823,0.007847599703514606,8.883333333333333,8.855685361829629
0.8858667904100823,0.05455594781168514,5.666666666666668,5.7566606505418365
5.455594781168514,0.05455594781168514,1.3833333333333333,1.3753634562125518
5.455594781168514,0.0011288378916846883,20.483333333333334,19.646872794274923
10.0,0.3792690190732246,0.55,0.5415196900741318
1.623776739188721,0.615848211066026,2.816666666666667,2.868274698739418
0.14384498882876628,0.14384498882876628,31.25,31.804568354510398
2.9763514416313193,0.05455594781168514,2.1,2.099655197300105
2.9763514416313193,0.0206913808111479,2.933333333333333,2.9052815613651974
5.455594781168514,0.08858667904100823,1.1833333333333331,1.1821672593853878
2.9763514416313193,0.002976351441631319,9.683333333333334,9.359261570504167
2.9763514416313193,0.3792690190732246,1.6,1.6226962760826042
5.455594781168514,0.14384498882876628,1.05,1.0565618018021783
0.4832930238571752,0.0011288378916846883,32.56666666666667,32.10506785541632
2.9763514416313193,0.00042813323987193956,52.78333333333333,53.66628622323382
2.9763514416313193,0.00026366508987303583,83.93333333333334,95.14233412055869
0.8858667904100823,0.08858667904100823,5.433333333333334,5.531063290282551
0.26366508987303583,0.615848211066026,16.983333333333334,17.370816866466438
0.8858667904100823,0.03359818286283781,6.033333333333332,6.112896666178936
10.0,0.004832930238571752,5.233333333333333,5.023620667358447
0.26366508987303583,0.007847599703514606,21.116666666666667,21.346493085197352
0.14384498882876628,0.004832930238571752,37.86666666666667,38.344427766295496
5.455594781168514,0.007847599703514606,4.033333333333333,3.904870538104311
5.455594781168514,0.03359818286283781,1.7,1.671110218608222
5.455594781168514,0.0018329807108324356,13.166666666666664,12.639845582499559
0.14384498882876628,0.23357214690901212,31.15,31.71389286500074
0.26366508987303583,0.00042813323987193956,76.26666666666667,84.29136875621458
0.07847599703514607,0.0006951927961775605,100.21666666666668,119.86842402403973
1.623776739188721,0.0006951927961775605,35.71666666666667,34.93457795047345
1.623776739188721,0.0206913808111479,4.266666666666667,4.261878573450395
0.07847599703514607,0.3792690190732246,56.91666666666666,59.22709796139411
2.9763514416313193,0.012742749857031334,3.716666666666667,3.6512494293655253
0.07847599703514607,0.012742749857031334,59.55,62.28286643448978
0.26366508987303583,0.0018329807108324356,33.0,32.92024672887703
2.9763514416313193,0.03359818286283781,2.4166666666666665,2.4178507507144977
