time,colocalization_perc,colocalization,all_camkii
0.0,0.0,0.0,0.008
0.016666666666666666,0.005501615332785488,4.4012922662283885e-07,0.007999999999999997
0.03333333333333333,0.018889587640789476,1.5111670112631574e-06,0.007999999999999997
0.05,0.03553147507708323,2.8425180061666565e-06,0.007999999999999995
0.06666666666666667,0.05325367138604682,4.260293710883747e-06,0.008000000000000002
0.08333333333333333,0.0712970365251468,5.703762922011743e-06,0.008
0.1,0.08942505017208151,7.154004013766519e-06,0.007999999999999998
0.11666666666666667,0.10756993765624853,8.605595012499886e-06,0.008000000000000004
0.13333333333333333,0.12571423652172753,1.0057138921738205e-05,0.008000000000000004
0.15,0.14385429679659456,1.1508343743727563e-05,0.007999999999999998
0.16666666666666666,0.16198979024591678,1.2959183219673344e-05,0.008
0.18333333333333332,0.1801209652891291,1.4409677223130327e-05,0.008
0.2,0.19824804760228157,1.5859843808182525e-05,0.008
0.21666666666666667,0.21637116924580863,1.730969353966469e-05,0.008
0.23333333333333334,0.23449039693345206,1.8759231754676157e-05,0.007999999999999997
0.25,0.25260576213832747,2.020846097106619e-05,0.007999999999999997
0.26666666666666666,0.27071727931074585,2.1657382344859657e-05,0.007999999999999997
0.2833333333333333,0.28882495516823636,2.31059964134589e-05,0.007999999999999997
0.3,0.30692879305082515,2.455430344406601e-05,0.008
0.31666666666666665,0.32502879486294367,2.6002303589035495e-05,0.008
0.3333333333333333,0.34312496191087266,2.74499969528698e-05,0.007999999999999997
0.35,0.36121729525539054,2.889738362043123e-05,0.007999999999999997
0.36666666666666664,0.37930579585765223,3.0344463668612165e-05,0.007999999999999997
0.38333333333333336,0.3973904646387018,3.1791237171096145e-05,0.008
0.4,0.41547130250348363,3.323770420027869e-05,0.008
0.4166666666666667,0.4335483103504408,3.468386482803524e-05,0.007999999999999995
0.43333333333333335,0.4516214890753259,3.612971912602604e-05,0.007999999999999993
0.45,0.46969083957270263,3.7575267165816195e-05,0.007999999999999997
0.4666666666666667,0.48775636273653483,3.902050901892277e-05,0.007999999999999997
0.48333333333333334,0.5058180594604169,4.046544475683334e-05,0.007999999999999997
0.5,0.523875930637662,4.1910074451012924e-05,0.007999999999999993
0.5166666666666667,0.5419299771613371,4.335439817290692e-05,0.007999999999999993
0.5333333333333333,0.5599801999242771,4.479841599394215e-05,0.007999999999999997
0.55,0.5780265998190902,4.624212798552716e-05,0.00799999999999999
0.5666666666666667,0.5960691777381583,4.768553421905258e-05,0.007999999999999986
0.5833333333333334,0.6141079345736374,4.9128634765890954e-05,0.007999999999999993
0.6,0.6321428712174626,5.057142969739699e-05,0.007999999999999997
0.6166666666666667,0.6501739885613433,5.201391908490743e-05,0.007999999999999995
0.6333333333333333,0.6682012874967651,5.345610299974114e-05,0.00799999999999999
0.65,0.6862247689149888,5.489798151319902e-05,0.007999999999999986
0.6666666666666666,0.7042444337070526,5.633955469656413e-05,0.00799999999999999
0.6833333333333333,0.7222602827637707,5.7780822621101614e-05,0.007999999999999993
0.7,0.7402723169757347,5.9221785358058704e-05,0.00799999999999999
0.7166666666666667,0.7582805372333111,6.06624429786648e-05,0.007999999999999988
0.7333333333333333,0.7762849444266433,6.210279555413138e-05,0.00799999999999999
0.75,0.7942855394456511,6.354284315565204e-05,0.007999999999999993
0.7666666666666667,0.8122823231800327,6.498258585440253e-05,0.00799999999999999
0.7833333333333333,0.8302752965192599,6.642202372154072e-05,0.007999999999999991
0.8,0.8482644603525831,6.78611568282066e-05,0.007999999999999995
0.8166666666666667,0.86624981556903,6.929998524552231e-05,0.00799999999999999
0.8333333333333334,0.8842313630574031,7.073850904459219e-05,0.007999999999999993
0.85,0.9022091037062844,7.217672829650269e-05,0.007999999999999993
0.8666666666666667,0.9201830384040302,7.361464307232237e-05,0.007999999999999995
0.8833333333333333,0.9381531680387771,7.505225344310208e-05,0.00799999999999999
0.9,0.9561194934984337,7.648955947987464e-05,0.007999999999999993
0.9166666666666666,0.9740820156706915,7.792656125365526e-05,0.007999999999999993
0.9333333333333333,0.9920407354430164,7.93632588354412e-05,0.00799999999999999
0.95,1.00999565370265,8.079965229621194e-05,0.007999999999999995
0.9666666666666667,1.0279467713366142,8.223574170692908e-05,0.007999999999999995
0.9833333333333333,1.0458940892317063,8.367152713853647e-05,0.007999999999999997
1.0,1.0638376082745031,8.510700866196018e-05,0.007999999999999995
1.0166666666666666,1.081777329351356,8.654218634810841e-05,0.007999999999999993
1.0333333333333334,1.0997132533483969,8.797706026787165e-05,0.007999999999999991
1.05,1.1176453811515321,8.941163049212247e-05,0.007999999999999991
1.0666666666666667,1.1355737136464483,9.084589709171581e-05,0.007999999999999995
1.0833333333333333,1.1534982517186088,9.227986013748862e-05,0.007999999999999993
1.1,1.1714189962532546,9.371351970026026e-05,0.007999999999999991
1.1166666666666667,1.1893359481354053,9.514687585083233e-05,0.007999999999999991
1.1333333333333333,1.2072491082498575,9.657992865998857e-05,0.007999999999999997
1.15,1.2251584774811888,9.801267819849497e-05,0.00799999999999999
1.1666666666666667,1.2430640567137488,9.944512453709981e-05,0.007999999999999993
1.1833333333333333,1.2609658468316698,0.00010087726774653354,0.007999999999999997
1.2,1.2788638487188622,0.00010230910789750896,0.007999999999999998
1.2166666666666666,1.2967580632590137,0.00010374064506072099,0.007999999999999993
1.2333333333333334,1.3146484913355887,0.00010517187930684701,0.007999999999999993
1.25,1.332535133831831,0.00010660281070654639,0.007999999999999993
1.2666666666666666,1.3504179916307644,0.00010803343933046101,0.00799999999999999
1.2833333333333334,1.3682970656151883,0.00010946376524921493,0.00799999999999999
1.3,1.3861723566676833,0.00011089378853341452,0.00799999999999999
1.3166666666666667,1.4040438656706078,0.00011232350925364842,0.007999999999999986
1.3333333333333333,1.4219115935060953,0.00011375292748048754,0.007999999999999993
1.35,1.4397755410560662,0.00011518204328448511,0.007999999999999986
1.3666666666666667,1.4576357092022092,0.00011661085673617659,0.00799999999999999
1.3833333333333333,1.4754920988260007,0.00011803936790607991,0.00799999999999999
1.4,1.493344710808691,0.00011946757686469517,0.007999999999999993
1.4166666666666667,1.5111935460313088,0.0001208954836825047,0.007999999999999998
1.4333333333333333,1.529038605374668,0.00012232308842997344,0.008
1.45,1.546879889719354,0.00012375039117754828,0.007999999999999997
1.4666666666666666,1.5647173999457347,0.00012517739199565872,0.007999999999999997
1.4833333333333334,1.5825511369339595,0.0001266040909547166,0.00799999999999999
1.5,1.6003811015639495,0.0001280304881251159,0.007999999999999997
1.5166666666666666,1.6182072947154131,0.000129456583577233,0.007999999999999997
1.5333333333333334,1.6360297172678355,0.00013088237738142672,0.007999999999999993
1.55,1.6538483701004782,0.00013230786960803827,0.008
1.5666666666666667,1.6716632540923864,0.0001337330603273909,0.008
1.5833333333333333,1.689474370122381,0.00013515794960979055,0.008000000000000004
1.6,1.7072817190690688,0.0001365825375255255,0.008
1.6166666666666667,1.7250853018108268,0.00013800682414486615,0.008
1.6333333333333333,1.7428851192258186,0.00013943080953806555,0.008000000000000004
1.65,1.7606811721919877,0.00014085449377535908,0.008000000000000004
1.6666666666666667,1.7784734615870526,0.00014227787692696426,0.008000000000000004
1.6833333333333333,1.7962619882885147,0.00014370095906308123,0.008000000000000004
1.7,1.8140467531736575,0.0001451237402538926,0.008
1.7166666666666666,1.831827757119538,0.00014654622056956305,0.008
1.7333333333333334,1.8496050010030005,0.00014796840008024005,0.008
1.75,1.8673784857006648,0.00014939027885605322,0.008000000000000002
1.7666666666666666,1.8851482120889318,0.0001508118569671146,0.008000000000000004
1.7833333333333334,1.9029141810439847,0.0001522331344835187,0.007999999999999997
1.8,1.920676393441782,0.0001536541114753426,0.008000000000000002
1.8166666666666667,1.9384348501580668,0.00015507478801264548,0.008000000000000007
1.8333333333333333,1.956189552068363,0.00015649516416546918,0.008000000000000007
1.85,1.973940500047974,0.000157915240003838,0.008000000000000004
1.8666666666666667,1.9916876949719813,0.0001593350155977585,0.008
1.8833333333333333,2.0094311377152474,0.00016075449101721982,0.008
1.9,2.0271708291524178,0.00016217366633219344,0.008
1.9166666666666667,2.0449067701579207,0.00016359254161263365,0.008
1.9333333333333333,2.0626389616059573,0.00016501111692847662,0.008000000000000002
1.95,2.0803674043705165,0.00016642939234964138,0.008000000000000002
1.9666666666666666,2.098092099325366,0.00016784736794602932,0.008000000000000002
1.9833333333333334,2.115813047344053,0.00016926504378752437,0.008000000000000007
2.0,2.1335302492999073,0.00017068241994399274,0.008000000000000007
2.0166666666666666,2.151243706066041,0.00017209949648528338,0.008000000000000004
2.033333333333333,2.168953418515342,0.0001735162734812275,0.008000000000000005
2.05,2.1866593875204847,0.00017493275100163893,0.008000000000000007
2.066666666666667,2.2043616139539215,0.00017634892911631394,0.00800000000000001
2.0833333333333335,2.222060098687893,0.00017776480789503151,0.008000000000000004
2.1,2.2397548425944085,0.0001791803874075528,0.008000000000000005
2.1166666666666667,2.2574458465452696,0.00018059566772362165,0.008000000000000004
2.1333333333333333,2.275133111412052,0.00018201064891296432,0.008000000000000007
2.15,2.2928166380661215,0.00018342533104528973,0.008
2.1666666666666665,2.3104964273786153,0.00018483971419028922,0.008
2.183333333333333,2.328172480220458,0.00018625379841763663,0.008
2.2,2.3458447974623553,0.00018766758379698843,0.008
2.216666666666667,2.3635133799747945,0.0001890810703979836,0.008000000000000002
2.2333333333333334,2.3811782286280456,0.00019049425829024364,0.008
2.25,2.398839344292157,0.0001919071475433726,0.008000000000000002
2.2666666666666666,2.4164967278369636,0.00019331973822695703,0.007999999999999997
2.283333333333333,2.4341503801320776,0.00019473203041056613,0.007999999999999997
2.3,2.4518003020468964,0.00019614402416375169,0.008
2.316666666666667,2.469446494450597,0.00019755571955604789,0.008000000000000005
2.3333333333333335,2.487088958212143,0.0001989671166569716,0.008000000000000007
2.35,2.5047276942002763,0.00020037821553602222,0.008000000000000004
2.3666666666666667,2.522362703283522,0.00020178901626268186,0.008000000000000004
2.3833333333333333,2.5399939863301864,0.000203199518906415,0.008000000000000004
2.4,2.5576215442083594,0.00020460972353666886,0.008000000000000004
2.4166666666666665,2.5752453777859152,0.00020601963022287323,0.008
2.433333333333333,2.5928654879305046,0.00020742923903444043,0.008000000000000002
2.45,2.6104818755095662,0.00020883855004076547,0.008000000000000007
2.466666666666667,2.6280945413903205,0.00021024756331122573,0.008000000000000004
2.4833333333333334,2.645703486439768,0.00021165627891518165,0.008000000000000007
