rgain,rlose,half_life,tau
0.020309176209047358,0.0001,,4988.542749278141
0.020309176209047358,0.00018329807108324357,,4421.036521970813
0.020309176209047358,0.0003359818286283781,,4143.891274010875
0.020309176209047358,0.0006158482110660267,,4002.2407870887055
0.020309176209047358,0.0011288378916846883,,3927.758525484064
0.020309176209047358,0.00206913808111479,,3887.9476267246046
0.020309176209047358,0.00379269019073225,,3866.472039964479
0.020309176209047358,0.0069519279617756054,,3854.82809038829
0.020309176209047358,0.012742749857031334,,3848.497089206364
0.020309176209047358,0.023357214690901212,,3845.049533741318
0.020309176209047358,0.04281332398719392,,3843.170585662554
0.020309176209047358,0.07847599703514607,,3842.146072600503
0.020309176209047358,0.14384498882876628,,3841.5873078894597
0.020309176209047358,0.26366508987303583,,3841.2825185399215
0.020309176209047358,0.4832930238571752,,3841.1162526962894
0.020309176209047358,0.8858667904100823,,3841.0255492296005
0.020309176209047358,1.623776739188721,,3840.9760664061787
0.020309176209047358,2.9763514416313193,,3840.949070977051
0.020309176209047358,5.455594781168514,,3840.934343487874
0.020309176209047358,10.0,,3840.9263087950776
0.025719138090593445,0.0001,,3969.7064461304462
0.025719138090593445,0.00018329807108324357,,3509.3350900089063
0.025719138090593445,0.0003359818286283781,,3283.3792987288907
0.025719138090593445,0.0006158482110660267,,3167.554856965639
0.025719138090593445,0.0011288378916846883,,3106.554974481175
0.025719138090593445,0.00206913808111479,,3073.92214010971
0.025719138090593445,0.00379269019073225,,3056.310400053887
0.025719138090593445,0.0069519279617756054,,3046.75896364659
0.025719138090593445,0.012742749857031334,,3041.564971747094
0.025719138090593445,0.023357214690901212,,3038.7363615581307
0.025719138090593445,0.04281332398719392,,3037.1946803998885
0.025719138090593445,0.07847599703514607,,3036.3540460988884
0.025719138090593445,0.14384498882876628,,3035.8955622569774
0.025719138090593445,0.26366508987303583,,3035.645471480626
0.025719138090593445,0.4832930238571752,,3035.5090438012744
0.025719138090593445,0.8858667904100823,,3035.4346178757346
0.025719138090593445,1.623776739188721,,3035.3940152610962
0.025719138090593445,2.9763514416313193,,3035.371864367466
0.025719138090593445,5.455594781168514,,3035.3597798290384
0.025719138090593445,10.0,,3035.353186906826
0.03257020655659783,0.0001,,3165.063689416477
0.03257020655659783,0.00018329807108324357,,2789.3634571236075
0.03257020655659783,0.0003359818286283781,,2603.8599394966427
0.03257020655659783,0.0006158482110660267,,2508.438481310943
0.03257020655659783,0.0011288378916846883,,2458.087247555879
0.03257020655659783,0.00206913808111479,,2431.122872610655
0.03257020655659783,0.00379269019073225,,2416.5620869928657
0.03257020655659783,0.0069519279617756054,,2408.662841885201
0.03257020655659783,0.012742749857031334,,2404.366574162022
0.03257020655659783,0.023357214690901212,,2402.026643088621
0.03257020655659783,0.04281332398719392,,2400.751243547603
0.03257020655659783,0.07847599703514607,,2400.0557859457012
0.03257020655659783,0.14384498882876628,,2399.676476128526
0.03257020655659783,0.26366508987303583,,2399.469571133767
0.03257020655659783,0.4832930238571752,,2399.3567011629348
0.03257020655659783,0.8858667904100823,,2399.2951267996573
0.03257020655659783,1.623776739188721,,2399.2615350755823
0.03257020655659783,2.9763514416313193,,2399.2432090280718
0.03257020655659783,5.455594781168514,,2399.2332110344546
0.03257020655659783,10.0,,2399.2277567417163
0.04124626382901352,0.0001,,2529.532717500546
0.04124626382901352,0.00018329807108324357,,2220.780918376401
0.04124626382901352,0.0003359818286283781,,2067.2581651207684
0.04124626382901352,0.0006158482110660267,,1987.9596942596959
0.04124626382901352,0.0011288378916846883,,1946.0200276114422
0.04124626382901352,0.00206913808111479,,1923.5321194706078
0.04124626382901352,0.00379269019073225,,1911.3803466145766
0.04124626382901352,0.0069519279617756054,,1904.7855459619323
0.04124626382901352,0.012742749857031334,,1901.1980180231176
0.04124626382901352,0.023357214690901212,,1899.2438814854083
0.04124626382901352,0.04281332398719392,,1898.1786984018183
0.04124626382901352,0.07847599703514607,,1897.5978498763827
0.04124626382901352,0.14384498882876628,,1897.2810434800326
0.04124626382901352,0.26366508987303583,,1897.1082308542955
0.04124626382901352,0.4832930238571752,,1897.0139584717278
0.04124626382901352,0.8858667904100823,,1896.9625294125742
0.04124626382901352,1.623776739188721,,1896.9344724333066
0.04124626382901352,2.9763514416313193,,1896.9191658771279
0.04124626382901352,5.455594781168514,,1896.9108152959136
0.04124626382901352,10.0,,1896.9062595723055
0.052233450742668434,0.0001,,2027.509804045048
0.052233450742668434,0.00018329807108324357,,1771.7300570591772
0.052233450742668434,0.0003359818286283781,,1643.5070758021286
0.052233450742668434,0.0006158482110660267,,1576.954718767536
0.052233450742668434,0.0011288378916846883,,1541.6608105113464
0.052233450742668434,0.00206913808111479,,1522.7081940952341
0.052233450742668434,0.00379269019073225,,1512.4584717399086
0.052233450742668434,0.0069519279617756054,,1506.893457798223
0.052233450742668434,0.012742749857031334,,1503.865396394839
0.052233450742668434,0.023357214690901212,,1502.2157857856982
0.052233450742668434,0.04281332398719392,,1501.316532637149
0.052233450742668434,0.07847599703514607,,1500.8261471608464
0.052233450742668434,0.14384498882876628,,1500.5586754011454
0.052233450742668434,0.26366508987303583,,1500.4127723060765
0.052233450742668434,0.4832930238571752,,1500.3331790403781
0.052233450742668434,0.8858667904100823,,1500.2897578343513
0.052233450742668434,1.623776739188721,,1500.2660694756646
0.052233450742668434,2.9763514416313193,,1500.2531462116815
0.052233450742668434,5.455594781168514,,1500.246095849153
0.052233450742668434,10.0,,1500.242249468884
0.06614740641230149,0.0001,,1630.8753198720738
0.06614740641230149,0.00018329807108324357,,1417.0520005400213
0.06614740641230149,0.0003359818286283781,,1308.86316526829
0.06614740641230149,0.0006158482110660267,,1252.393815077317
0.06614740641230149,0.0011288378916846883,,1222.3521651646372
0.06614740641230149,0.00206913808111479,,1206.191742709367
0.06614740641230149,0.00379269019073225,,1197.4436795813576
0.06614740641230149,0.0069519279617756054,,1192.6914917956833
0.06614740641230149,0.012742749857031334,,1190.1049695672814
0.06614740641230149,0.023357214690901212,,1188.6956783691546
0.06614740641230149,0.04281332398719392,,1187.9273651535436
0.06614740641230149,0.07847599703514607,,1187.5083651625723
0.06614740641230149,0.14384498882876628,,1187.279823474657
0.06614740641230149,0.26366508987303583,,1187.1551546099947
0.06614740641230149,0.4832930238571752,,1187.087144561963
0.06614740641230149,0.8858667904100823,,1187.050042295018
0.06614740641230149,1.623776739188721,,1187.0298011073464
0.06614740641230149,2.9763514416313193,,1187.0187585561362
0.06614740641230149,5.455594781168514,,1187.0127341790521
0.06614740641230149,10.0,,1187.0094475355097
0.08376776400682916,0.0001,,1317.4195091306876
0.08376776400682916,0.00018329807108324357,,1136.8770835419948
0.08376776400682916,0.0003359818286283781,,1044.575994933571
0.08376776400682916,0.0006158482110660267,,996.0908517904564
0.08376776400682916,0.0011288378916846883,,970.2021447554805
0.08376776400682916,0.00206913808111479,,956.2472478498702
0.08376776400682916,0.00379269019073225,,948.684583188387
0.08376776400682916,0.0069519279617756054,,944.5737997256123
0.08376776400682916,0.012742749857031334,,942.3356259108883
0.08376776400682916,0.023357214690901212,,941.1159107203927
0.08376776400682916,0.04281332398719392,,940.4508831325335
0.08376776400682916,0.07847599703514607,,940.0881900026723
0.08376776400682916,0.14384498882876628,,939.8903547464515
0.08376776400682916,0.26366508987303583,,939.7824343885457
0.08376776400682916,0.4832930238571752,,939.7235605507386
0.08376776400682916,0.8858667904100823,,939.6914423054699
0.08376776400682916,1.623776739188721,,939.6739201720789
0.08376776400682916,2.9763514416313193,,939.6643608851927
0.08376776400682916,5.455594781168514,,939.6591457525718
0.08376776400682916,10.0,,939.6563005956901
0.10608183551394483,0.0001,,1069.599927025017
0.10608183551394483,0.00018329807108324357,,915.5121849457327
0.10608183551394483,0.0003359818286283781,,835.8376629333801
0.10608183551394483,0.0006158482110660267,,793.6842624165448
0.10608183551394483,0.0011288378916846883,,771.0816986899662
0.10608183551394483,0.00206913808111479,,758.8691973823776
0.10608183551394483,0.00379269019073225,,752.2420720313
0.10608183551394483,0.0069519279617756054,,748.6371986198639
0.10608183551394483,0.012742749857031334,,746.6736939329106
0.10608183551394483,0.023357214690901212,,745.6034296621094
0.10608183551394483,0.04281332398719392,,745.01981813693
0.10608183551394483,0.07847599703514607,,744.7015070952264
0.10608183551394483,0.14384498882876628,,744.5278744244857
0.10608183551394483,0.26366508987303583,,744.4331548990164
0.10608183551394483,0.4832930238571752,,744.3814819730907
0.10608183551394483,0.8858667904100823,,744.3532919765398
0.10608183551394483,1.623776739188721,,744.3379128519098
0.10608183551394483,2.9763514416313193,,744.3295226826081
0.10608183551394483,5.455594781168514,,744.3249453642618
0.10608183551394483,10.0,,744.322448168702
0.13433993325989002,0.0001,,873.5607637281196
0.13433993325989002,0.00018329807108324357,,740.5621040347506
0.13433993325989002,0.0003359818286283781,,670.9531993214808
0.13433993325989002,0.0006158482110660267,,633.8322795397794
0.13433993325989002,0.0011288378916846883,,613.8328961177368
0.13433993325989002,0.00206913808111479,,602.9972174170787
0.13433993325989002,0.00379269019073225,,597.1081589386677
0.13433993325989002,0.0069519279617756054,,593.9020277099904
0.13433993325989002,0.012742749857031334,,592.1548904850647
0.13433993325989002,0.023357214690901212,,591.2023185812703
0.13433993325989002,0.04281332398719392,,590.6828112721305
0.13433993325989002,0.07847599703514607,,590.3994419303316
0.13433993325989002,0.14384498882876628,,590.2448628174125
0.13433993325989002,0.26366508987303583,,590.160535396268
0.13433993325989002,0.4832930238571752,,590.1145311648065
0.13433993325989002,0.8858667904100823,,590.0894335357774
0.13433993325989002,1.623776739188721,,590.0757414068146
0.13433993325989002,2.9763514416313193,,590.0682715760348
0.13433993325989002,5.455594781168514,,590.064196349124
0.13433993325989002,10.0,,590.0619730721739
0.17012542798525893,0.0001,,718.3590649320702
0.17012542798525893,0.00018329807108324357,,602.2361195040988
0.17012542798525893,0.0003359818286283781,,540.685477379226
0.17012542798525893,0.0006158482110660267,,507.57736828736216
0.17012542798525893,0.0011288378916846883,,489.64359091769563
0.17012542798525893,0.00206913808111479,,479.8961809949705
0.17012542798525893,0.00379269019073225,,474.5890101860132
0.17012542798525893,0.0069519279617756054,,471.69675793373403
0.17012542798525893,0.012742749857031334,,470.119787122065
0.17012542798525893,0.023357214690901212,,469.2597302000946
0.17012542798525893,0.04281332398719392,,468.7905995550795
0.17012542798525893,0.07847599703514607,,468.53468513957404
0.17012542798525893,0.14384498882876628,,468.3950758219541
0.17012542798525893,0.26366508987303583,,468.31891278184594
0.17012542798525893,0.4832930238571752,,468.27736195234263
0.17012542798525893,0.8858667904100823,,468.2546936952217
0.17012542798525893,1.623776739188721,,468.24232686649174
0.17012542798525893,2.9763514416313193,,468.2355800442122
0.17012542798525893,5.455594781168514,,468.2318992561451
0.17012542798525893,10.0,,468.22989116901965
0.21544346900318834,0.0001,,595.3546615372139
0.21544346900318834,0.00018329807108324357,,492.8006382797662
0.21544346900318834,0.0003359818286283781,,437.73791492742964
0.21544346900318834,0.0006158482110660267,,407.8442385356491
0.21544346900318834,0.0011288378916846883,,391.55347486688385
0.21544346900318834,0.00206913808111479,,382.6665345583081
0.21544346900318834,0.00379269019073225,,377.817564405586
0.21544346900318834,0.0069519279617756054,,375.17184665534614
0.21544346900318834,0.012742749857031334,,373.72833453628346
0.21544346900318834,0.023357214690901212,,372.9407748628504
0.21544346900318834,0.04281332398719392,,372.51110235335136
0.21544346900318834,0.07847599703514607,,372.2766868191426
0.21544346900318834,0.14384498882876628,,372.14879810836686
0.21544346900318834,0.26366508987303583,,372.0790268828524
0.21544346900318834,0.4832930238571752,,372.0409624309158
0.21544346900318834,0.8858667904100823,,372.0201959798525
0.21544346900318834,1.623776739188721,,372.00886663605445
0.21544346900318834,2.9763514416313193,,372.00268580345954
0.21544346900318834,5.455594781168514,,371.99931378997985
0.21544346900318834,10.0,,371.99747415721765
0.2728333376486768,0.0001,,497.72846970336093
0.2728333376486768,0.00018329807108324357,,406.1473429450826
0.2728333376486768,0.0003359818286283781,,356.34603845169306
0.2728333376486768,0.0006158482110660267,,329.04332807508376
0.2728333376486768,0.0011288378916846883,,314.0638403567494
0.2728333376486768,0.00206913808111479,,305.85739654330456
0.2728333376486768,0.00379269019073225,,301.3684114189709
0.2728333376486768,0.0069519279617756054,,298.91557351613807
0.2728333376486768,0.012742749857031334,,297.5762155431799
0.2728333376486768,0.023357214690901212,,296.8451540857013
0.2728333376486768,0.04281332398719392,,296.44620749601864
0.2728333376486768,0.07847599703514607,,296.228525718079
0.2728333376486768,0.14384498882876628,,296.1097575978697
0.2728333376486768,0.26366508987303583,,296.0449596124313
0.2728333376486768,0.4832930238571752,,296.0096075897476
0.2728333376486768,0.8858667904100823,,295.99032069994547
0.2728333376486768,1.623776739188721,,295.9797984771326
0.2728333376486768,2.9763514416313193,,295.97405795652776
0.2728333376486768,5.455594781168514,,295.97092615323703
0.2728333376486768,10.0,,295.96921756857347
0.34551072945922184,0.0001,,420.1026056539448
0.34551072945922184,0.00018329807108324357,,337.45256055933976
0.34551072945922184,0.0003359818286283781,,291.9550640444822
0.34551072945922184,0.0006158482110660267,,266.75758105372796
0.34551072945922184,0.0011288378916846883,177.18333333333337,252.8292099236252
0.34551072945922184,0.00206913808111479,172.26666666666668,245.16075483185944
0.34551072945922184,0.00379269019073225,169.55,240.95334988560415
0.34551072945922184,0.0069519279617756054,168.05,238.650322953378
0.34551072945922184,0.012742749857031334,167.23333333333332,237.39151685910667
0.34551072945922184,0.023357214690901212,166.78333333333333,236.7040426128147
0.34551072945922184,0.04281332398719392,166.55,236.32876741044683
0.34551072945922184,0.07847599703514607,166.41666666666666,236.12396741772284
0.34551072945922184,0.14384498882876628,166.33333333333334,236.01221740788029
0.34551072945922184,0.26366508987303583,166.3,235.9512453376329
0.34551072945922184,0.4832930238571752,166.26666666666668,235.91797971964988
0.34551072945922184,0.8858667904100823,166.26666666666668,235.8998308309076
0.34551072945922184,1.623776739188721,166.25,235.88992938087148
0.34551072945922184,2.9763514416313193,166.25,235.8845275054845
0.34551072945922184,5.455594781168514,166.25,235.8815804470328
0.34551072945922184,10.0,166.25,235.8799726475518
0.43754793750741844,0.0001,,358.2402978119698
0.43754793750741844,0.00018329807108324357,,282.9084686268826
0.43754793750741844,0.0003359818286283781,165.9,240.96546870555753
0.43754793750741844,0.0006158482110660267,150.8,217.4950630604672
0.43754793750741844,0.0011288378916846883,142.15,204.41363655140387
0.43754793750741844,0.00206913808111479,137.28333333333333,197.1696999900509
0.43754793750741844,0.00379269019073225,134.58333333333334,193.18062659808885
0.43754793750741844,0.0069519279617756054,133.08333333333334,190.99234942459734
0.43754793750741844,0.012742749857031334,132.26666666666668,189.79477253450662
0.43754793750741844,0.023357214690901212,131.81666666666666,189.14028068354122
0.43754793750741844,0.04281332398719392,131.56666666666666,188.78287163066008
0.43754793750741844,0.07847599703514607,131.43333333333334,188.58778031628066
0.43754793750741844,0.14384498882876628,131.36666666666667,188.48131549034002
0.43754793750741844,0.26366508987303583,131.33333333333334,188.42322337431025
0.43754793750741844,0.4832930238571752,131.3,188.39152792361432
0.43754793750741844,0.8858667904100823,131.3,188.37423534881475
0.43754793750741844,1.623776739188721,131.28333333333333,188.36480097912337
0.43754793750741844,2.9763514416313193,131.28333333333333,188.35965389694144
0.43754793750741844,5.455594781168514,131.28333333333333,188.35684583484294
0.43754793750741844,10.0,131.28333333333333,188.3553138630805
0.5541020330009492,0.0001,,308.8080129590347
0.5541020330009492,0.00018329807108324357,162.73333333333332,239.5111492830833
0.5541020330009492,0.0003359818286283781,137.7,200.53240933504685
0.5541020330009492,0.0006158482110660267,122.96666666666668,178.49372719082965
0.5541020330009492,0.0011288378916846883,114.46666666666668,166.09822505026276
0.5541020330009492,0.00206913808111479,109.65,159.18736965273263
0.5541020330009492,0.00379269019073225,106.96666666666668,155.36459619212545
0.5541020330009492,0.0069519279617756054,105.46666666666668,153.26179581783515
0.5541020330009492,0.012742749857031334,104.65,152.10916527821837
0.5541020330009492,0.023357214690901212,104.2,151.47867065597617
0.5541020330009492,0.04281332398719392,103.96666666666668,151.13419396019984
0.5541020330009492,0.07847599703514607,103.83333333333331,150.9461099109613
0.5541020330009492,0.14384498882876628,103.75,150.84345354641394
0.5541020330009492,0.26366508987303583,103.71666666666668,150.78743486439186
0.5541020330009492,0.4832930238571752,103.7,150.75686930987146
0.5541020330009492,0.8858667904100823,103.68333333333334,150.74019277955196
0.5541020330009492,1.623776739188721,103.66666666666669,150.7310943844217
0.5541020330009492,2.9763514416313193,103.66666666666669,150.72613055998693
0.5541020330009492,5.455594781168514,103.66666666666669,150.7234224665259
0.5541020330009492,10.0,103.66666666666669,150.72194503369332
0.7017038286703826,0.0001,179.81666666666663,269.1868305278199
0.7017038286703826,0.00018329807108324357,139.43333333333334,204.8931575791645
0.7017038286703826,0.0003359818286283781,115.25,168.4077507644546
0.7017038286703826,0.0006158482110660267,100.91666666666669,147.56766375483585
0.7017038286703826,0.0011288378916846883,92.56666666666666,135.72948309167361
0.7017038286703826,0.00206913808111479,87.81666666666666,129.07637427427147
0.7017038286703826,0.00379269019073225,85.15,125.3756665860883
0.7017038286703826,0.0069519279617756054,83.66666666666667,123.33288195278497
0.7017038286703826,0.012742749857031334,82.85,122.21082995445502
0.7017038286703826,0.023357214690901212,82.4,121.59633679812019
0.7017038286703826,0.04281332398719392,82.15,121.26038082651638
0.7017038286703826,0.07847599703514607,82.01666666666667,121.07688206017114
0.7017038286703826,0.14384498882876628,81.95,120.97670823133153
0.7017038286703826,0.26366508987303583,81.91666666666667,120.9220382328475
0.7017038286703826,0.4832930238571752,81.88333333333334,120.89220676691754
0.7017038286703826,0.8858667904100823,81.88333333333334,120.87593022136478
0.7017038286703826,1.623776739188721,81.86666666666666,120.86704988790625
0.7017038286703826,2.9763514416313193,81.86666666666666,120.86220498807668
0.7017038286703826,5.455594781168514,81.86666666666666,120.8595617607847
0.7017038286703826,10.0,81.86666666666666,120.85811970954808
0.8886238162743403,0.0001,159.58333333333334,237.32244576475873
0.8886238162743403,0.00018329807108324357,120.65,177.1912461120065
0.8886238162743403,0.0003359818286283781,97.3,142.81592574566622
0.8886238162743403,0.0006158482110660267,83.4,122.98655865441921
0.8886238162743403,0.0011288378916846883,75.25,111.60064492109254
0.8886238162743403,0.00206913808111479,70.56666666666666,105.14117630942516
0.8886238162743403,0.00379269019073225,67.91666666666667,101.52323477944392
0.8886238162743403,0.0069519279617756054,66.45,99.51711415953096
0.8886238162743403,0.012742749857031334,65.63333333333334,98.41219573767043
0.8886238162743403,0.023357214690901212,65.18333333333334,97.80613295591793
0.8886238162743403,0.04281332398719392,64.93333333333334,97.47449230002108
0.8886238162743403,0.07847599703514607,64.8,97.29326141980464
0.8886238162743403,0.14384498882876628,64.73333333333333,97.19429883779647
0.8886238162743403,0.26366508987303583,64.7,97.14028185403009
0.8886238162743403,0.4832930238571752,64.66666666666667,97.11080431771789
0.8886238162743403,0.8858667904100823,64.66666666666667,97.09472016553852
0.8886238162743403,1.623776739188721,64.65,97.08594458999896
0.8886238162743403,2.9763514416313193,64.65,97.08115677783056
0.8886238162743403,5.455594781168514,64.65,97.07854467970395
0.8886238162743403,10.0,64.65,97.07711960413843
1.1253355826007645,0.0001,143.01666666666668,211.60559339711332
1.1253355826007645,0.00018329807108324357,105.41666666666669,154.94155726943822
1.1253355826007645,0.0003359818286283781,82.91666666666667,122.35651863004523
1.1253355826007645,0.0006158482110660267,69.46666666666667,103.38187215196245
1.1253355826007645,0.0011288378916846883,61.51666666666666,92.36003354890036
1.1253355826007645,0.00206913808111479,56.91666666666666,86.03803488434228
1.1253355826007645,0.00379269019073225,54.3,82.46669412413749
1.1253355826007645,0.0069519279617756054,52.85,80.47491891450875
1.1253355826007645,0.012742749857031334,52.03333333333333,79.37397130264682
1.1253355826007645,0.023357214690901212,51.58333333333334,78.76882070386324
1.1253355826007645,0.04281332398719392,51.35,78.43728548552218
1.1253355826007645,0.07847599703514607,51.21666666666667,78.25599215642922
1.1253355826007645,0.14384498882876628,51.13333333333333,78.15695925959946
1.1253355826007645,0.26366508987303583,51.1,78.10289303635206
1.1253355826007645,0.4832930238571752,51.06666666666667,78.07338538509839
1.1253355826007645,0.8858667904100823,51.06666666666667,78.0572838355813
1.1253355826007645,1.623776739188721,51.05,78.04849847802532
1.1253355826007645,2.9763514416313193,51.05,78.04370524359493
1.1253355826007645,5.455594781168514,51.05,78.04109015903315
1.1253355826007645,10.0,51.05,78.03966344874881
1.4251026703029979,0.0001,129.4,190.77682473780993
1.4251026703029979,0.00018329807108324357,93.03333333333332,136.9964719010691
1.4251026703029979,0.0003359818286283781,71.35,105.92782097778439
1.4251026703029979,0.0006158482110660267,58.36666666666667,87.67434514088362
1.4251026703029979,0.0011288378916846883,50.63333333333333,76.94167737438944
1.4251026703029979,0.00206913808111479,46.13333333333333,70.70846162186635
1.4251026703029979,0.00379269019073225,43.55,67.15108150242462
1.4251026703029979,0.0069519279617756054,42.1,65.15280800117148
1.4251026703029979,0.012742749857031334,41.3,64.04324481180124
1.4251026703029979,0.023357214690901212,40.85,63.43170902667767
1.4251026703029979,0.04281332398719392,40.6,63.09615839910212
1.4251026703029979,0.07847599703514607,40.46666666666667,62.91251073092354
1.4251026703029979,0.14384498882876628,40.4,62.812143773461855
1.4251026703029979,0.26366508987303583,40.36666666666667,62.75733482373102
1.4251026703029979,0.4832930238571752,40.333333333333336,62.72741750259548
1.4251026703029979,0.8858667904100823,40.333333333333336,62.71109112124816
1.4251026703029979,1.623776739188721,40.31666666666667,62.702182706870694
1.4251026703029979,2.9763514416313193,40.31666666666667,62.69732222042951
1.4251026703029979,5.455594781168514,40.31666666666667,62.694670410309726
1.4251026703029979,10.0,40.31666666666667,62.693223654824614
1.8047217668271702,0.0001,118.16666666666669,173.8506551737609
1.8047217668271702,0.00018329807108324357,82.91666666666667,122.45836503963079
1.8047217668271702,0.0003359818286283781,62.0,92.66655561243475
1.8047217668271702,0.0006158482110660267,49.46666666666667,75.01798197934548
1.8047217668271702,0.0011288378916846883,41.98333333333333,64.51324066080234
1.8047217668271702,0.00206913808111479,37.583333333333336,58.33130536445533
1.8047217668271702,0.00379269019073225,35.05,54.7630063907263
1.8047217668271702,0.0069519279617756054,33.61666666666667,52.74205620182654
1.8047217668271702,0.012742749857031334,32.81666666666667,51.61390942476027
1.8047217668271702,0.023357214690901212,32.36666666666667,50.99013793647227
1.8047217668271702,0.04281332398719392,32.13333333333333,50.647240269783815
1.8047217668271702,0.07847599703514607,32.0,50.459376234597755
1.8047217668271702,0.14384498882876628,31.91666666666667,50.35664567063592
1.8047217668271702,0.26366508987303583,31.88333333333333,50.30052815138154
1.8047217668271702,0.4832930238571752,31.86666666666667,50.269891213208574
1.8047217668271702,0.8858667904100823,31.85,50.25317053047664
1.8047217668271702,1.623776739188721,31.85,50.24404649094699
1.8047217668271702,2.9763514416313193,31.83333333333333,50.2390682157931
1.8047217668271702,5.455594781168514,31.83333333333333,50.236352102937616
1.8047217668271702,10.0,31.83333333333333,50.234870248574516
2.2854638641349907,0.0001,108.88333333333334,160.05537953878044
2.2854638641349907,0.00018329807108324357,74.61666666666666,110.62668493642916
2.2854638641349907,0.0003359818286283781,54.41666666666666,81.89979492636701
2.2854638641349907,0.0006158482110660267,42.333333333333336,64.75579632016411
2.2854638641349907,0.0011288378916846883,35.1,54.435359892459914
2.2854638641349907,0.00206913808111479,30.816666666666666,48.28589636269542
2.2854638641349907,0.00379269019073225,28.33333333333333,44.697146060656145
2.2854638641349907,0.0069519279617756054,26.91666666666667,42.64779527649852
2.2854638641349907,0.012742749857031334,26.11666666666667,41.4975015753309
2.2854638641349907,0.023357214690901212,25.68333333333333,40.859338873328525
2.2854638641349907,0.04281332398719392,25.43333333333333,40.50783968806262
2.2854638641349907,0.07847599703514607,25.3,40.31504844061192
2.2854638641349907,0.14384498882876628,25.23333333333333,40.20955804699655
2.2854638641349907,0.26366508987303583,25.18333333333333,40.15196117860648
2.2854638641349907,0.4832930238571752,25.16666666666667,40.120484678445784
2.2854638641349907,0.8858667904100823,25.15,40.10330401799397
2.2854638641349907,1.623776739188721,25.15,40.09392845777786
2.2854638641349907,2.9763514416313193,25.15,40.088812783489495
2.2854638641349907,5.455594781168514,25.15,40.08602166384832
2.2854638641349907,10.0,25.13333333333333,40.084498873650475
2.8942661247167516,0.0001,101.2,148.78544598370175
2.8942661247167516,0.00018329807108324357,67.8,100.9555489466513
2.8942661247167516,0.0003359818286283781,48.23333333333333,73.10595586937676
2.8942661247167516,0.0006158482110660267,36.583333333333336,56.383116145447815
2.8942661247167516,0.0011288378916846883,29.6,46.22560890164474
2.8942661247167516,0.00206913808111479,25.45,40.11501446947756
